trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,8,1,4,1,-4,0,21,,train_dim1_1,28,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,27,27,27,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,876.9107478999067,876.9107478999067,876.9107478999067,876.9107478999067,876.9107478999067,left,2.0281259999610484,10,0,0,99,0.07999999999999992,-0.32,left,1.9434024000074714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,8,1,4,1,-4,0,21,,train_dim1_1,28,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,27,27,27,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,878.9460610998794,878.9460610998794,878.9460610998794,878.9460610998794,878.9460610998794,return,1.4610806999262422,10,1,0,0,0.07999999999999992,-0.32,return,1.3743170001544058,2,-61,0.07999999999999992,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,9,0,8,0,-1,0,51,,train_dim1_1,29,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/51.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/21.png,21,8,30,,,,,,,30,,,,,,,,890.56950829993,890.56950829993,890.56950829993,890.56950829993,890.56950829993,left,1.7187256999313831,10,1,0,99,0.48000000000000004,-0.4,left,1.6370667002629489,,,,,889.0043593000155,890.56950829993,0.16,-0.32,0.0,0.32,-0.32,0.16,0.32,0.16,-0.32,881.9923233001027,881.9923233001027,881.9923233001027,881.9923233001027,881.9923233001027,881.9923233001027,881.9923233001027,881.9923233001027,881.9821705400012,7.141190299997106,return,6.989319000160322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,9,0,8,0,-1,0,51,,train_dim1_1,29,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,28,28,28,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,892.2938951000106,892.2938951000106,892.2938951000106,892.2938951000106,892.2938951000106,return,0.5902879999484867,11,0,0,1,0.48000000000000004,-0.4,return,0.513127600075677,2,-62,0.48000000000000004,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,7,2,2,2,-5,0,11,,train_dim1_1,30,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/51.png,51,9,31,,,,,,,30,,,,,,,,897.6059016999789,897.6059016999789,897.6059016999789,897.6059016999789,897.6059016999789,left,2.186723900027573,11,0,0,99,0.32,-0.24,left,2.0848952000960708,,,,,896.0269585000351,897.6059016999789,0.48,-0.4,0.0,0.08,-0.4,0.48,0.52,0.48,-0.4,894.4623753998894,894.4623753998894,894.4623753998894,894.4623753998894,894.4623753998894,894.4623753998894,894.4623753998894,894.4623753998894,894.4422740099485,1.6868543999735266,return,1.5390371000394225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,7,2,2,2,-5,0,11,,train_dim1_1,30,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,29,29,29,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,899.7816512000281,899.7816512000281,899.7816512000281,899.7816512000281,899.7816512000281,left,0.5763259998057038,11,0,0,99,0.24,-0.24,left,0.4997066000942141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,7,2,2,2,-5,0,11,,train_dim1_1,30,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,29,29,29,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,900.3644940999802,900.3644940999802,900.3644940999802,900.3644940999802,900.3644940999802,left,0.5096506997942924,11,0,0,99,0.15999999999999998,-0.24,left,0.43082979996688664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,7,2,2,2,-5,0,11,,train_dim1_1,30,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,29,29,29,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,900.8809603000991,900.8809603000991,900.8809603000991,900.8809603000991,900.8809603000991,left,0.5602639999706298,11,0,0,99,0.07999999999999997,-0.24,left,0.47590660001151264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,7,2,2,2,-5,0,11,,train_dim1_1,30,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,29,29,29,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,901.4492637999356,901.4492637999356,901.4492637999356,901.4492637999356,901.4492637999356,left,2.6281347000040114,11,0,0,99,-2.7755575615628914e-17,-0.24,left,2.550907999975607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,7,2,2,2,-5,0,11,,train_dim1_1,30,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,29,29,29,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,904.0857339000795,904.0857339000795,904.0857339000795,904.0857339000795,904.0857339000795,return,0.7756602999288589,12,0,0,1,-2.7755575615628914e-17,-0.24,return,0.6959736002609134,2,-67,-2.7755575615628914e-17,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,30,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,11,7,32,21,0.7,0.5,1,1,1,30,0,conditions/schedules/train_x_first/blue_star_00/bottom_right/inputTrain_2.1.xlsx,99,1,2,1,0,,,,,,,,,,,1,,,,,,,,,911.7567255999893,913.3016214000527,0,-0.24,0.0,0.4,-0.24,0,0.2,0,-0.24,906.4493315999862,906.4493315999862,906.4493315999862,906.4493315999862,906.4493315999862,906.4493315999862,906.4493315999862,906.4493315999862,906.435697740037,5.439923299942166,return,5.290357400197536,0,0.9,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Slide17.png,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Audio17.wav,913.3016214000527,913.29139359002,17,"[9.092126300092787, 19.350472300080582, 16.852465600008145, 20.07295519998297, 5.507731100078672, 4.9516592000145465, 5.470737700117752, 11.924032799899578, 6.2709964998066425, 7.323352999985218, 10.104874999960884, 13.210068800020963, 17.715797499986365, 12.741995200049132, 30.935765199828893, 21.862866299925372, 43.2235808998812]","[0.014378299936652184, 0.013910399982705712, 0.00021749990992248058, 0.036411400185897946, 0.0313404998742044, 0.014211799949407578, 0.04694280005060136, 0.032777899876236916, 0.05041719996370375, 0.04819360002875328, 0.04897859995253384, 13.210075299954042, 0.031332300044596195, 12.742002400103956, 0.013947299914434552, 21.862872499972582, 43.22358740004711]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Slide18.png,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Audio18.wav,956.597725499887,956.5942831500433,18,"[9.092126300092787, 19.350472300080582, 16.852465600008145, 20.07295519998297, 5.507731100078672, 4.9516592000145465, 5.470737700117752, 11.924032799899578, 6.2709964998066425, 7.323352999985218, 10.104874999960884, 13.210068800020963, 17.715797499986365, 12.741995200049132, 30.935765199828893, 21.862866299925372, 43.2235808998812, 6.399486899841577]","[0.014378299936652184, 0.013910399982705712, 0.00021749990992248058, 0.036411400185897946, 0.0313404998742044, 0.014211799949407578, 0.04694280005060136, 0.032777899876236916, 0.05041719996370375, 0.04819360002875328, 0.04897859995253384, 13.210075299954042, 0.031332300044596195, 12.742002400103956, 0.013947299914434552, 21.862872499972582, 43.22358740004711, 6.39949329989031]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Slide19.png,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Audio19.wav,963.0341437999159,963.0329033900983,19,"[9.092126300092787, 19.350472300080582, 16.852465600008145, 20.07295519998297, 5.507731100078672, 4.9516592000145465, 5.470737700117752, 11.924032799899578, 6.2709964998066425, 7.323352999985218, 10.104874999960884, 13.210068800020963, 17.715797499986365, 12.741995200049132, 30.935765199828893, 21.862866299925372, 43.2235808998812, 6.399486899841577, 10.838502600090578]","[0.014378299936652184, 0.013910399982705712, 0.00021749990992248058, 0.036411400185897946, 0.0313404998742044, 0.014211799949407578, 0.04694280005060136, 0.032777899876236916, 0.05041719996370375, 0.04819360002875328, 0.04897859995253384, 13.210075299954042, 0.031332300044596195, 12.742002400103956, 0.013947299914434552, 21.862872499972582, 43.22358740004711, 0.04673269996419549, 10.838509700028226]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Slide20.png,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Audio20.wav,973.9436518000439,973.941715050023,20,"[9.092126300092787, 19.350472300080582, 16.852465600008145, 20.07295519998297, 5.507731100078672, 4.9516592000145465, 5.470737700117752, 11.924032799899578, 6.2709964998066425, 7.323352999985218, 10.104874999960884, 13.210068800020963, 17.715797499986365, 12.741995200049132, 30.935765199828893, 21.862866299925372, 43.2235808998812, 6.399486899841577, 10.838502600090578, 13.940150399925187]","[0.014378299936652184, 0.013910399982705712, 0.00021749990992248058, 0.036411400185897946, 0.0313404998742044, 0.014211799949407578, 0.04694280005060136, 0.032777899876236916, 0.05041719996370375, 0.04819360002875328, 0.04897859995253384, 13.210075299954042, 0.031332300044596195, 12.742002400103956, 0.013947299914434552, 21.862872499972582, 43.22358740004711, 0.04673269996419549, 0.013877299847081304, 13.940157699864358]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
1,5,3,5,8,0,5,66,2,instr_dim1_2,,,,,,3,0,3,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/schedules/train_x_first/blue_star_00/bottom_right/inputInstr_2.xlsx,stimuli/alien_stimuli/66.png,987.9790485999547,987.9790485999547,987.9790485999547,987.9790485999547,987.9699020799715,return,6.821233900031075,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,3,5,5,0.4,0.0,994.9473520999309,994.9473520999309,994.9473520999309,994.9473520999309,994.9473520999309,994.9473520999309,994.9473520999309,994.9422028400935,8.391485800035298,return,8.247514399932697,stimuli/alien_stimuli/66.png,66,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,30,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.7,0.5,1,99,2,30,0,conditions/schedules/train_x_first/blue_star_00/bottom_right/inputTrain_2.1.xlsx,99,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Slide21.png,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Audio21.wav,1003.3467876000796,1003.3492050699889,21,"[9.092126300092787, 19.350472300080582, 16.852465600008145, 20.07295519998297, 5.507731100078672, 4.9516592000145465, 5.470737700117752, 11.924032799899578, 6.2709964998066425, 7.323352999985218, 10.104874999960884, 13.210068800020963, 17.715797499986365, 12.741995200049132, 30.935765199828893, 21.862866299925372, 43.2235808998812, 6.399486899841577, 10.838502600090578, 13.940150399925187, 16.797214900143445]","[0.014378299936652184, 0.013910399982705712, 0.00021749990992248058, 0.036411400185897946, 0.0313404998742044, 0.014211799949407578, 0.04694280005060136, 0.032777899876236916, 0.05041719996370375, 0.04819360002875328, 0.04897859995253384, 13.210075299954042, 0.031332300044596195, 12.742002400103956, 0.013947299914434552, 21.862872499972582, 43.22358740004711, 0.04673269996419549, 0.013877299847081304, 13.940157699864358, 16.797221899963915]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
2,7,3,7,3,0,0,61,2,instr_dim1_2,,,,,,4,0,4,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,conditions/schedules/train_x_first/blue_star_00/bottom_right/inputInstr_2.xlsx,stimuli/alien_stimuli/61.png,1020.2423896999098,1020.2423896999098,1020.2423896999098,1020.2423896999098,1020.2470150100066,return,6.485147500177845,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,3,7,7,0.0,0.0,1026.8925169999711,1026.8925169999711,1026.8925169999711,1026.8925169999711,1026.8925169999711,1026.8925169999711,1026.8925169999711,1026.8855819700286,6.189680500188842,return,6.024330700049177,stimuli/alien_stimuli/61.png,61,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,30,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.7,0.5,1,99,2,30,0,conditions/schedules/train_x_first/blue_star_00/bottom_right/inputTrain_2.1.xlsx,99,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Slide22.png,conditions/schedules/train_x_first/blue_star_00/bottom_right/instructions/Audio22.wav,1033.0927385000978,1033.0908022001386,22,"[9.092126300092787, 19.350472300080582, 16.852465600008145, 20.07295519998297, 5.507731100078672, 4.9516592000145465, 5.470737700117752, 11.924032799899578, 6.2709964998066425, 7.323352999985218, 10.104874999960884, 13.210068800020963, 17.715797499986365, 12.741995200049132, 30.935765199828893, 21.862866299925372, 43.2235808998812, 6.399486899841577, 10.838502600090578, 13.940150399925187, 16.797214900143445, 76.57537709991448]","[0.014378299936652184, 0.013910399982705712, 0.00021749990992248058, 0.036411400185897946, 0.0313404998742044, 0.014211799949407578, 0.04694280005060136, 0.032777899876236916, 0.05041719996370375, 0.04819360002875328, 0.04897859995253384, 13.210075299954042, 0.031332300044596195, 12.742002400103956, 0.013947299914434552, 21.862872499972582, 43.22358740004711, 0.04673269996419549, 0.013877299847081304, 13.940157699864358, 16.797221899963915, 76.57538499985822]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,5,0,5,4,0,4,65,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1109.770002400037,1109.770002400037,1109.770002400037,1109.770002400037,1109.770002400037,up,3.295838600024581,0,0,0,99,0.24,-0.32,up,3.193891900125891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,5,0,5,4,0,4,65,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1113.0572575998958,1113.0572575998958,1113.0572575998958,1113.0572575998958,1113.0572575998958,up,1.3414338999427855,0,0,0,99,0.24,-0.24,up,1.265414500143379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,5,0,5,4,0,4,65,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1114.4048150000162,1114.4048150000162,1114.4048150000162,1114.4048150000162,1114.4048150000162,up,1.176608300069347,0,0,0,99,0.24,-0.15999999999999998,up,1.1041491001378745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,5,0,5,4,0,4,65,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1115.589277900057,1115.589277900057,1115.589277900057,1115.589277900057,1115.589277900057,up,1.0104596000164747,0,0,0,99,0.24,-0.07999999999999997,up,0.9302121000364423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
,5,0,5,4,0,4,65,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1116.6057154000737,1116.6057154000737,1116.6057154000737,1116.6057154000737,1116.6057154000737,up,1.0605729001108557,0,0,0,99,0.24,2.7755575615628914e-17,up,0.9784855002071708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010UVG,train_x,blue_star,bottom_right,2024-12-06_13h38.53.416,HideSeek_v1,2022.2.5,59.92092835471535,
