trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,text_2.stopped,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,2,0,2,0,,,,,,,,,0,0,0,0,0,22,22,22,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,236.56297250004718,236.56297250004718,236.56297250004718,236.56297250004718,236.56297250004718,right,0.32018320000497624,22,0,0,99,0.16,-0.32,right,0.20864480000454932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,2,0,2,0,,,,,,,,,0,0,0,0,0,22,22,22,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,236.88976210000692,236.88976210000692,236.88976210000692,236.88976210000692,236.88976210000692,right,0.33822920004604384,22,0,0,99,0.24,-0.32,right,0.20314810000127181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,2,0,2,0,,,,,,,,,0,0,0,0,0,22,22,22,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,237.24344500002917,237.24344500002917,237.24344500002917,237.24344500002917,237.24344500002917,right,0.2796758000040427,22,0,0,99,0.32,-0.32,right,0.15352739999070764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,2,0,2,0,,,,,,,,,0,0,0,0,0,22,22,22,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,237.53998580004554,237.53998580004554,237.53998580004554,237.53998580004554,237.53998580004554,right,0.3121979999705218,22,0,0,99,0.4,-0.32,right,0.19978540000738576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,7,1,5,0,66,,train_dim1_1,23,30,2,0,2,0,,,,,,,,,0,0,0,0,0,22,22,22,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,237.8568214000552,237.8568214000552,237.8568214000552,237.8568214000552,237.8568214000552,return,0.32267540000611916,23,0,0,1,0.4,-0.32,return,0.21809909999137744,0,52,0.4,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,7,4,3,0,46,,train_dim1_1,24,30,2,0,2,0,,,,,,,,,0,0,0,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,2,25,,,,,,,30,,,,,,,,241.87487530004,241.87487530004,241.87487530004,241.87487530004,241.87487530004,right,0.5494708000333048,23,0,0,99,0.24,-0.08,right,0.39533480000682175,,,,,240.22423849999905,0.4,-0.32,0.0,0.4,-0.32,0.4,0.2,0.4,-0.32,239.85634019999998,239.85634019999998,239.85634019999998,239.85634019999998,239.85634019999998,239.85634019999998,239.85634019999998,239.85634019999998,239.7576506300422,0.6044961999868974,return,0.3444040999747813,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,7,4,3,0,46,,train_dim1_1,24,30,2,0,2,0,,,,,,,,,0,0,0,0,0,23,23,23,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,242.38507780001964,242.38507780001964,242.38507780001964,242.38507780001964,242.38507780001964,right,1.069875800050795,23,0,0,99,0.32,-0.08,right,0.9610342999803834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,7,4,3,0,46,,train_dim1_1,24,30,2,0,2,0,,,,,,,,,0,0,0,0,0,23,23,23,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,243.4658230000059,243.4658230000059,243.4658230000059,243.4658230000059,243.4658230000059,right,0.34212389995809644,23,0,0,99,0.4,-0.08,right,0.21581339999102056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,7,4,3,0,46,,train_dim1_1,24,30,2,0,2,0,,,,,,,,,0,0,0,0,0,23,23,23,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,243.82400520000374,243.82400520000374,243.82400520000374,243.82400520000374,243.82400520000374,return,0.26581930002430454,24,0,0,1,0.4,-0.08,return,0.1430167000507936,0,55,0.4,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,0,3,0,0,0,16,,train_dim1_1,25,30,2,0,2,0,,,,,,,,,0,0,0,0,0,24,24,24,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,4,26,,,,,,,30,,,,,,,,248.50305640004808,248.50305640004808,248.50305640004808,248.50305640004808,248.50305640004808,return,1.0495159999700263,25,0,0,1,0.08,-0.4,return,0.8721247999928892,0,55,0.08,-0.4,246.8732681000256,0.4,-0.08,0.0,0.24,-0.08,0.4,0.28,0.4,-0.08,245.77323890000116,245.77323890000116,245.77323890000116,245.77323890000116,245.77323890000116,245.77323890000116,245.77323890000116,245.77323890000116,245.67419912999614,1.3229433000087738,return,1.0651806000387296,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,2,0,2,0,,,,,,,,,0,0,0,0,0,25,25,25,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,3,27,,,,,,,30,,,,,,,,253.52909020002699,253.52909020002699,253.52909020002699,253.52909020002699,253.52909020002699,right,0.9663285999558866,25,0,0,99,0.0,-0.32,right,0.8106711999862455,,,,,251.89101510000182,0.08,-0.4,0.0,0.0,-0.4,0.08,0.08,0.08,-0.4,251.19169780000811,251.19169780000811,251.19169780000811,251.19169780000811,251.19169780000811,251.19169780000811,251.19169780000811,251.19169780000811,251.10670040000696,0.9384474999969825,return,0.678330399969127,253.52909020002699,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,2,0,2,0,,,,,,,,,0,0,0,0,0,25,25,25,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,254.46368240000447,254.46368240000447,254.46368240000447,254.46368240000447,254.46368240000447,right,0.3364278000080958,25,0,0,99,0.08,-0.32,right,0.21759239997481927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,2,0,2,0,,,,,,,,,0,0,0,0,0,25,25,25,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,254.8077257000259,254.8077257000259,254.8077257000259,254.8077257000259,254.8077257000259,right,0.32007930002873763,25,0,0,99,0.16,-0.32,right,0.20739140000659972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,2,0,2,0,,,,,,,,,0,0,0,0,0,25,25,25,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,255.14187089999905,255.14187089999905,255.14187089999905,255.14187089999905,255.14187089999905,right,0.37246479996247217,25,0,0,99,0.24,-0.32,right,0.25168459996348247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,2,0,2,0,,,,,,,,,0,0,0,0,0,25,25,25,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,255.53896040003747,255.53896040003747,255.53896040003747,255.53896040003747,255.53896040003747,right,0.3495111999800429,25,0,0,99,0.32,-0.32,right,0.20934050000505522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,1,6,1,5,0,66,,train_dim1_1,26,30,2,0,2,0,,,,,,,,,0,0,0,0,0,25,25,25,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,255.88995850004721,255.88995850004721,255.88995850004721,255.88995850004721,255.88995850004721,return,0.32215660001384094,26,0,0,1,0.32,-0.32,return,0.20984450000105426,0,60,0.32,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,1,2,1,2,0,36,,train_dim1_1,27,30,2,0,2,0,,,,,,,,,0,0,0,0,0,26,26,26,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,28,,,,,,,30,,,,,,,,259.8903266999987,259.8903266999987,259.8903266999987,259.8903266999987,259.8903266999987,right,0.5824288999428973,26,0,0,99,-0.08,-0.32,right,0.4309606999740936,,,,,258.256254900014,0.32,-0.32,0.0,0.4,-0.32,0.32,0.12,0.32,-0.32,257.8900672000018,257.8900672000018,257.8900672000018,257.8900672000018,257.8900672000018,257.8900672000018,257.8900672000018,257.8900672000018,257.7904144300439,0.5915106000029482,return,0.329846800013911,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,1,2,1,2,0,36,,train_dim1_1,27,30,2,0,2,0,,,,,,,,,0,0,0,0,0,26,26,26,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,260.44239970005583,260.44239970005583,260.44239970005583,260.44239970005583,260.44239970005583,right,0.5201816000044346,26,0,0,99,0.0,-0.32,right,0.40236690000165254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,1,2,1,2,0,36,,train_dim1_1,27,30,2,0,2,0,,,,,,,,,0,0,0,0,0,26,26,26,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,260.97015240002656,260.97015240002656,260.97015240002656,260.97015240002656,260.97015240002656,return,0.2544293999671936,27,0,0,1,0.0,-0.32,return,0.15471790003357455,0,62,0.0,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,1,4,1,1,0,26,,train_dim1_1,28,30,2,0,2,0,,,,,,,,,0,0,0,0,0,27,27,27,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,0,29,,,,,,,30,,,,,,,,265.03717680001864,265.03717680001864,265.03717680001864,265.03717680001864,265.03717680001864,right,1.3681540999677964,27,0,0,99,0.16,-0.32,right,1.2164056000183336,,,,,263.407218700042,0,-0.32,0.0,0.16,-0.32,0,-0.08,0,-0.32,262.91043680004077,262.91043680004077,262.91043680004077,262.91043680004077,262.91043680004077,262.91043680004077,262.91043680004077,262.91043680004077,262.8072020299907,0.7366791000240482,return,0.45032760000322014,265.03717680001864,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,1,4,1,1,0,26,,train_dim1_1,28,30,2,0,2,0,,,,,,,,,0,0,0,0,0,27,27,27,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,266.37986240000464,266.37986240000464,266.37986240000464,266.37986240000464,266.37986240000464,return,0.3172453999868594,28,0,0,1,0.16,-0.32,return,0.19832820002920926,0,63,0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,0,7,0,3,0,46,,train_dim1_1,29,30,2,0,2,0,,,,,,,,,0,0,0,0,0,28,28,28,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,3,30,,,,,,,30,,,,,,,,270.83981850004056,270.83981850004056,270.83981850004056,270.83981850004056,270.83981850004056,right,4.234480899991468,28,0,0,99,0.24,-0.4,right,4.084917000029236,,,,,269.2062344000442,0.16,-0.32,0.0,0.08,-0.32,0.16,0.12,0.16,-0.32,268.37095240002964,268.37095240002964,268.37095240002964,268.37095240002964,268.37095240002964,268.37095240002964,268.37095240002964,268.37095240002964,268.27320812999386,1.0711615000036545,return,0.7901213000295684,270.83981850004056,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,0,7,0,3,0,46,,train_dim1_1,29,30,2,0,2,0,,,,,,,,,0,0,0,0,0,28,28,28,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,275.04759570001625,275.04759570001625,275.04759570001625,275.04759570001625,275.04759570001625,right,0.4502852999721654,28,0,0,99,0.32,-0.4,right,0.33176370000001043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,0,7,0,3,0,46,,train_dim1_1,29,30,2,0,2,0,,,,,,,,,0,0,0,0,0,28,28,28,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,275.5065184000414,275.5065184000414,275.5065184000414,275.5065184000414,275.5065184000414,right,0.38332900003297254,28,0,0,99,0.4,-0.4,right,0.272981499962043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,0,7,0,3,0,46,,train_dim1_1,29,30,2,0,2,0,,,,,,,,,0,0,0,0,0,28,28,28,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,275.8989782000426,275.8989782000426,275.8989782000426,275.8989782000426,275.8989782000426,return,0.3115867000306025,29,0,0,1,0.4,-0.4,return,0.2107255000155419,0,66,0.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,2,2,2,0,0,16,,train_dim1_1,30,30,2,0,2,0,,,,,,,,,0,0,0,0,0,29,29,29,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,4,31,,,,,,,30,,,,,,,,280.53542440000456,280.53542440000456,280.53542440000456,280.53542440000456,280.53542440000456,return,3.3198896999820136,30,0,0,1,0,-0.24,return,3.1566121999640018,0,66,0,-0.24,278.90629620000254,0.4,-0.4,0.0,0.24,-0.4,0.4,0.28,0.4,-0.4,277.8754209000035,277.8754209000035,277.8754209000035,277.8754209000035,277.8754209000035,277.8754209000035,277.8754209000035,277.8754209000035,277.7735874600243,1.2393056000000797,return,0.9900067000417039,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,30,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,32,17,0.7,1.25,1,1,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,2,1,0,,,,,,,,,,,1,,,,,,,,,286.86474470002577,0,-0.24,0.0,0.0,-0.24,0,0.0,0,-0.24,285.4915208000457,285.4915208000457,285.4915208000457,285.4915208000457,285.4915208000457,285.4915208000457,285.4915208000457,285.4915208000457,285.3901831300056,1.6043616000097245,return,1.337629699963145,,0,1.25,0,1,30,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio17.wav,288.45837000000756,288.4396487500344,17,"[3.761934000009205, 0.6022230999660678, 2.1955465999781154, 0.35567790002096444, 0.2957173999748193, 0.37212209997233003, 0.4176661999663338, 0.4579248999943957, 1.00332790001994, 0.4493209000211209, 0.381854800041765, 0.5496646999963559, 0.9311145999818109, 0.6226869000238366, 1.9841924000065774, 0.9329402000294067, 1.3788955000345595]","[0.10068949998822063, 0.09493919997476041, 0.07284510001773015, 0.0949104999890551, 0.12281979998806491, 0.09831169998506084, 0.10728019999805838, 0.10306579997995868, 0.14527640002779663, 0.11765780003042892, 0.11844610003754497, 0.5496765000279993, 0.02361520001431927, 0.6226984999957494, 0.026810000010300428, 0.9329515999997966, 1.3789405000279658]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio18.wav,289.9285227000364,289.909292320034,18,"[3.761934000009205, 0.6022230999660678, 2.1955465999781154, 0.35567790002096444, 0.2957173999748193, 0.37212209997233003, 0.4176661999663338, 0.4579248999943957, 1.00332790001994, 0.4493209000211209, 0.381854800041765, 0.5496646999963559, 0.9311145999818109, 0.6226869000238366, 1.9841924000065774, 0.9329402000294067, 1.3788955000345595, 0.6350862000253983]","[0.10068949998822063, 0.09493919997476041, 0.07284510001773015, 0.0949104999890551, 0.12281979998806491, 0.09831169998506084, 0.10728019999805838, 0.10306579997995868, 0.14527640002779663, 0.11765780003042892, 0.11844610003754497, 0.5496765000279993, 0.02361520001431927, 0.6226984999957494, 0.026810000010300428, 0.9329515999997966, 0.10015489999204874, 0.6350992000079714]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio19.wav,290.62259450001875,290.60609058004337,19,"[3.761934000009205, 0.6022230999660678, 2.1955465999781154, 0.35567790002096444, 0.2957173999748193, 0.37212209997233003, 0.4176661999663338, 0.4579248999943957, 1.00332790001994, 0.4493209000211209, 0.381854800041765, 0.5496646999963559, 0.9311145999818109, 0.6226869000238366, 1.9841924000065774, 0.9329402000294067, 1.3788955000345595, 0.6350862000253983, 0.7759382000076585]","[0.10068949998822063, 0.09493919997476041, 0.07284510001773015, 0.0949104999890551, 0.12281979998806491, 0.09831169998506084, 0.10728019999805838, 0.10306579997995868, 0.14527640002779663, 0.11765780003042892, 0.11844610003754497, 0.5496765000279993, 0.02361520001431927, 0.6226984999957494, 0.026810000010300428, 0.9329515999997966, 0.10015489999204874, 0.14706460002344102, 0.7759523999993689]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio20.wav,291.482238400029,291.47304831999355,20,"[3.761934000009205, 0.6022230999660678, 2.1955465999781154, 0.35567790002096444, 0.2957173999748193, 0.37212209997233003, 0.4176661999663338, 0.4579248999943957, 1.00332790001994, 0.4493209000211209, 0.381854800041765, 0.5496646999963559, 0.9311145999818109, 0.6226869000238366, 1.9841924000065774, 0.9329402000294067, 1.3788955000345595, 0.6350862000253983, 0.7759382000076585, 0.8497486000414938]","[0.10068949998822063, 0.09493919997476041, 0.07284510001773015, 0.0949104999890551, 0.12281979998806491, 0.09831169998506084, 0.10728019999805838, 0.10306579997995868, 0.14527640002779663, 0.11765780003042892, 0.11844610003754497, 0.5496765000279993, 0.02361520001431927, 0.6226984999957494, 0.026810000010300428, 0.9329515999997966, 0.10015489999204874, 0.14706460002344102, 0.09806780004873872, 0.8497625000309199]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
1,3,2,8,2,5,0,66,2,instr_dim1_1,,,3,0,3,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,292.5014258000301,292.5014258000301,292.5014258000301,292.5014258000301,292.4398563600029,return,2.181677199958358,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",2,2,8,3,0.0,0.4,294.9929508000496,294.9929508000496,294.9929508000496,294.9929508000496,294.9929508000496,294.9929508000496,294.9929508000496,294.87381306999015,0.6678136000409722,return,0.3456078000017442,stimuli/alien_stimuli/66.png,66,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
