trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,image_break_2.started,key_resp_6.started,fixation_text.stopped,key_resp_6.keys,key_resp_6.rt,draw_alienStim,draw_alienID,test_x,nrepcount,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide23.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio23.wav,55.69010590016842,55.67328692029696,23,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.25918999989517033]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide24.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio24.wav,56.013243100140244,56.00655050005298,24,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086, 0.39873849996365607]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.11122610000893474, 0.3987473000306636]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide25.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio25.wav,56.47614370007068,56.47350640024524,25,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086, 0.39873849996365607, 0.3987529999576509]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.11122610000893474, 0.047990999883040786, 0.39876220002770424]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide26.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio26.wav,57.057573799975216,57.040327920229174,26,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086, 0.39873849996365607, 0.3987529999576509, 0.22182960016652942]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.11122610000893474, 0.047990999883040786, 0.39876220002770424, 0.2218375001102686]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide27.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio27.wav,57.45553830009885,57.439919720287435,27,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086, 0.39873849996365607, 0.3987529999576509, 0.22182960016652942, 0.23707339982502162]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.11122610000893474, 0.047990999883040786, 0.39876220002770424, 0.2218375001102686, 0.23708290001377463]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide28.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio28.wav,57.873160999966785,57.85688862029929,28,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086, 0.39873849996365607, 0.3987529999576509, 0.22182960016652942, 0.23707339982502162, 0.30643869983032346]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.11122610000893474, 0.047990999883040786, 0.39876220002770424, 0.2218375001102686, 0.23708290001377463, 0.306447499897331]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide29.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio29.wav,58.24673150014132,58.23981900012586,29,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086, 0.39873849996365607, 0.3987529999576509, 0.22182960016652942, 0.23707339982502162, 0.30643869983032346, 0.29771990003064275]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.11122610000893474, 0.047990999883040786, 0.39876220002770424, 0.2218375001102686, 0.23708290001377463, 0.018481400096789002, 0.297729599988088]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide30.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio30.wav,58.587139799958095,58.57434776017908,30,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086, 0.39873849996365607, 0.3987529999576509, 0.22182960016652942, 0.23707339982502162, 0.30643869983032346, 0.29771990003064275, 0.4390728999860585]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.11122610000893474, 0.047990999883040786, 0.39876220002770424, 0.2218375001102686, 0.23708290001377463, 0.018481400096789002, 0.07238860009238124, 0.4390815000515431]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide31.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio31.wav,59.10179440001957,59.08965750003699,31,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332, 0.2591815998312086, 0.39873849996365607, 0.3987529999576509, 0.22182960016652942, 0.23707339982502162, 0.30643869983032346, 0.29771990003064275, 0.4390728999860585, 0.32446289993822575]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347, 0.11122610000893474, 0.047990999883040786, 0.39876220002770424, 0.2218375001102686, 0.23708290001377463, 0.018481400096789002, 0.07238860009238124, 0.07361919991672039, 0.324470299994573]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
1,3,3,7,4,4,1,22,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/22.png,59.65693520009518,59.65693520009518,59.65693520009518,59.65693520009518,59.65693520009518,0,0,return,1.0485686000902206,0,0,0,0.08,-0.16,return,0.921260200208053,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
1,3,3,7,4,4,1,22,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.69933690014295,60.69933690014295,60.69933690014295,61.706481400178745,space,6.041125999996439,stimuli/alien_stimuli/22.png,22,3,1,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
2,0,1,0,3,0,2,63,72,test_exp,untrained_1D_first_leftout,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/63.png,66.87329740007408,66.87329740007408,66.87329740007408,66.87329740007408,66.87329740007408,0,0,return,0.724792999913916,0,0,0,-0.16,-0.32,return,0.5729128001257777,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
2,0,1,0,3,0,2,63,72,test_exp,untrained_1D_first_leftout,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.49031620007008,67.49031620007008,67.49031620007008,68.48916830006056,space,1.0093062999658287,stimuli/alien_stimuli/63.png,63,0,2,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/34.png,68.62024140008725,68.62024140008725,68.62024140008725,68.62024140008725,68.62024140008725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
