trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,55.71874000004027,55.70119487999472,11,"[8.242597399977967, 0.29386729997349903, 0.3122226999839768, 0.2947897000121884, 0.2789629000471905, 0.2660273999790661, 0.29437989997677505, 0.21007509995251894, 0.2696861000149511, 0.2895562000339851, 0.28810710000107065]","[0.00032439996721222997, 0.0002523000002838671, 0.04440710000926629, 0.024343900033272803, 0.01724150002701208, 0.024987499986309558, 0.2943899999954738, 0.05150410003261641, 0.055722500022966415, 0.01981520000845194, 0.2881201999844052]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,56.06796970003052,56.06739645003108,12,"[8.242597399977967, 0.29386729997349903, 0.3122226999839768, 0.2947897000121884, 0.2789629000471905, 0.2660273999790661, 0.29437989997677505, 0.21007509995251894, 0.2696861000149511, 0.2895562000339851, 0.28810710000107065, 0.2511769999982789]","[0.00032439996721222997, 0.0002523000002838671, 0.04440710000926629, 0.024343900033272803, 0.01724150002701208, 0.024987499986309558, 0.2943899999954738, 0.05150410003261641, 0.055722500022966415, 0.01981520000845194, 0.01747700001578778, 0.2511860000086017]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
1,3,2,8,2,5,0,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,56.43467640003655,56.43467640003655,56.43467640003655,56.43467640003655,56.400794419995506,return,1.0016338999848813,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",2,2,8,3,0.0,0.4,57.68434219999472,57.68434219999472,57.68434219999472,57.68434219999472,57.68434219999472,57.68434219999472,57.68434219999472,57.58361636000918,0.31716710003092885,return,0.07184649998089299,stimuli/alien_stimuli/66.png,66,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,,,,,,,,,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,57.92747870000312,57.916230630001515,13,"[8.242597399977967, 0.29386729997349903, 0.3122226999839768, 0.2947897000121884, 0.2789629000471905, 0.2660273999790661, 0.29437989997677505, 0.21007509995251894, 0.2696861000149511, 0.2895562000339851, 0.28810710000107065, 0.2511769999982789, 0.4112121000071056]","[0.00032439996721222997, 0.0002523000002838671, 0.04440710000926629, 0.024343900033272803, 0.01724150002701208, 0.024987499986309558, 0.2943899999954738, 0.05150410003261641, 0.055722500022966415, 0.01981520000845194, 0.01747700001578778, 0.2511860000086017, 0.4112267000018619]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,58.40747660002671,58.400594050006475,14,"[8.242597399977967, 0.29386729997349903, 0.3122226999839768, 0.2947897000121884, 0.2789629000471905, 0.2660273999790661, 0.29437989997677505, 0.21007509995251894, 0.2696861000149511, 0.2895562000339851, 0.28810710000107065, 0.2511769999982789, 0.4112121000071056, 0.3482703000190668]","[0.00032439996721222997, 0.0002523000002838671, 0.04440710000926629, 0.024343900033272803, 0.01724150002701208, 0.024987499986309558, 0.2943899999954738, 0.05150410003261641, 0.055722500022966415, 0.01981520000845194, 0.01747700001578778, 0.2511860000086017, 0.4112267000018619, 0.3482780000194907]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
2,4,0,4,0,0,0,16,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,58.90131139999721,58.90131139999721,58.90131139999721,58.90131139999721,58.85069549004547,return,0.5408479000325315,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",0,0,4,4,0.0,0.0,59.752875400008634,59.752875400008634,59.752875400008634,59.752875400008634,59.752875400008634,59.752875400008634,59.752875400008634,59.58325495999306,0.6686288000200875,return,0.3619487999822013,stimuli/alien_stimuli/16.png,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,,,,,,,,,,,30,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,60.28740430000471,60.283701700042,15,"[8.242597399977967, 0.29386729997349903, 0.3122226999839768, 0.2947897000121884, 0.2789629000471905, 0.2660273999790661, 0.29437989997677505, 0.21007509995251894, 0.2696861000149511, 0.2895562000339851, 0.28810710000107065, 0.2511769999982789, 0.4112121000071056, 0.3482703000190668, 0.9510402000159957]","[0.00032439996721222997, 0.0002523000002838671, 0.04440710000926629, 0.024343900033272803, 0.01724150002701208, 0.024987499986309558, 0.2943899999954738, 0.05150410003261641, 0.055722500022966415, 0.01981520000845194, 0.01747700001578778, 0.2511860000086017, 0.4112267000018619, 0.3482780000194907, 0.951048000017181]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,61.30483640002785,61.30120235000504,16,"[8.242597399977967, 0.29386729997349903, 0.3122226999839768, 0.2947897000121884, 0.2789629000471905, 0.2660273999790661, 0.29437989997677505, 0.21007509995251894, 0.2696861000149511, 0.2895562000339851, 0.28810710000107065, 0.2511769999982789, 0.4112121000071056, 0.3482703000190668, 0.9510402000159957, 0.3647935999906622]","[0.00032439996721222997, 0.0002523000002838671, 0.04440710000926629, 0.024343900033272803, 0.01724150002701208, 0.024987499986309558, 0.2943899999954738, 0.05150410003261641, 0.055722500022966415, 0.01981520000845194, 0.01747700001578778, 0.2511860000086017, 0.4112267000018619, 0.3482780000194907, 0.06478890002472326, 0.36480260000098497]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,61.76806990004843,61.76806990004843,61.76806990004843,61.76806990004843,61.76806990004843,right,1.1745024000410922,0,0,0,99,0.08,-0.32,right,1.0721689999918453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,62.951419899996836,62.951419899996836,62.951419899996836,62.951419899996836,62.951419899996836,right,0.4573641999741085,0,0,0,99,0.16,-0.32,right,0.35516580002149567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,63.41139070002828,63.41139070002828,63.41139070002828,63.41139070002828,63.41139070002828,return,2.7727509000105783,1,0,0,1,0.16,-0.32,return,2.6885426999651827,0,2,0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,2,4,2,4,0,0,16,,train_dim1_1,2,30,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,2,3,,,,,,,30,,,,,,,,69.76846749999095,69.76846749999095,69.76846749999095,69.76846749999095,69.76846749999095,return,0.8037196000223048,2,0,0,1,0,-0.08,return,0.6220764000318013,0,2,0,-0.08,68.11761030001799,69.76846749999095,0.16,-0.32,0.0,0.16,-0.32,0.16,0.08,0.16,-0.32,67.7645795000135,67.7645795000135,67.7645795000135,67.7645795000135,67.7645795000135,67.7645795000135,67.7645795000135,67.7645795000135,67.73408349000383,0.48545420001028106,return,0.3220885999617167,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,4,,,,,,,30,,,,,,,,74.05485100002261,74.05485100002261,74.05485100002261,74.05485100002261,74.05485100002261,right,0.6701228999882005,2,0,0,99,0.24,-0.08,right,0.5238485999871045,,,,,72.43456419999711,74.05485100002261,0,-0.08,0.0,0.0,-0.08,0,0.0,0,-0.08,72.12039689999074,72.12039689999074,72.12039689999074,72.12039689999074,72.12039689999074,72.12039689999074,72.12039689999074,72.12039689999074,72.03368099001236,0.5019982999656349,return,0.28267399995820597,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,74.69021860003704,74.69021860003704,74.69021860003704,74.69021860003704,74.69021860003704,return,0.2572362000355497,3,0,0,1,0.24,-0.08,return,0.1497910000034608,0,3,0.24,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h58.18.324,HideSeek_v1,2022.2.5,60.55028094212031,
