trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,94.92636989988387,94.92636989988387,94.92636989988387,94.92636989988387,94.92636989988387,up,0.3278135000728071,11,0,99,0.08,2.7755575615628914e-17,up,0.24762550019659102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,95.2604330999311,95.2604330999311,95.2604330999311,95.2604330999311,95.2604330999311,return,0.3769103998783976,12,0,1,0.08,2.7755575615628914e-17,return,0.2907112999819219,None,39,0,0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,14,,,,,,,24,,,,,,,,99.20844609988853,99.20844609988853,99.20844609988853,99.20844609988853,99.20844609988853,up,0.4233359000645578,12,0,99,0,-0.24,up,0.33227750030346215,None,,,,,97.64255700004287,99.20844609988853,0.08,0,0.4,0.0,-0.2,0.08,0.08,0.08,0,97.25865980004892,97.25865980004892,97.25865980004892,97.25865980004892,97.25865980004892,97.25865980004892,97.25865980004892,97.25865980004892,97.24203780014068,0.5511323001701385,return,0.3566022999584675,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,99.64178840001114,99.64178840001114,99.64178840001114,99.64178840001114,99.64178840001114,up,0.24316029995679855,12,0,99,0,-0.15999999999999998,up,0.13583670021034777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,99.89208099991083,99.89208099991083,99.89208099991083,99.89208099991083,99.89208099991083,up,0.22739339992403984,12,0,99,0,-0.07999999999999997,up,0.12056860025040805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,100.1251119999215,100.1251119999215,100.1251119999215,100.1251119999215,100.1251119999215,return,0.31069889990612864,13,0,1,0,-0.07999999999999997,return,0.20556460018269718,None,42,0,0,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,15,,,,,,,24,,,,,,,,103.87538659991696,103.87538659991696,103.87538659991696,103.87538659991696,103.87538659991696,up,0.3245256000664085,13,0,99,0.16,-0.08,up,0.22356449998915195,None,,,,,102.30839910008945,103.87538659991696,0,-0.08,0.24,0.0,-0.2,0,0.0,0,-0.08,101.99138769996352,101.99138769996352,101.99138769996352,101.99138769996352,101.99138769996352,101.99138769996352,101.99138769996352,101.99138769996352,101.97543180005158,0.4343705999199301,return,0.292133100097999,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,104.20881740003824,104.20881740003824,104.20881740003824,104.20881740003824,104.20881740003824,up,0.2759016000200063,13,0,99,0.16,0.0,up,0.1678395001217723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,104.47620459995233,104.47620459995233,104.47620459995233,104.47620459995233,104.47620459995233,up,0.2605870000552386,13,0,99,0.16,0.08,up,0.17753830016590655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,104.74190329993144,104.74190329993144,104.74190329993144,104.74190329993144,104.74190329993144,up,0.22823369991965592,13,0,99,0.16,0.16,up,0.13994670030660927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,104.97582160006277,104.97582160006277,104.97582160006277,104.97582160006277,104.97582160006277,return,0.2770318000111729,14,0,1,0.16,0.16,return,0.1949986000545323,None,46,0,0.16,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,16,,,,,,,24,,,,,,,,108.87869039992802,108.87869039992802,108.87869039992802,108.87869039992802,108.87869039992802,up,0.3413080000318587,14,0,99,-0.08,-0.32,up,0.26194009999744594,None,,,,,107.32502089999616,108.87869039992802,0.16,0.16,0.32,0.0,0.0,0.16,0.16,0.16,0.16,106.84189040004276,106.84189040004276,106.84189040004276,106.84189040004276,106.84189040004276,106.84189040004276,106.84189040004276,106.84189040004276,106.82549759997055,0.6171305999159813,return,0.45925010018981993,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,109.22555410000496,109.22555410000496,109.22555410000496,109.22555410000496,109.22555410000496,up,0.24424250004813075,14,0,99,-0.08,-0.24,up,0.16082700015977025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,109.4914816999808,109.4914816999808,109.4914816999808,109.4914816999808,109.4914816999808,up,0.1938265000935644,14,0,99,-0.08,-0.15999999999999998,up,0.09307820023968816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,109.67702850000933,109.67702850000933,109.67702850000933,109.67702850000933,109.67702850000933,up,0.24407060001976788,14,0,99,-0.08,-0.07999999999999997,up,0.15978820016607642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,109.92569840000942,109.92569840000942,109.92569840000942,109.92569840000942,109.92569840000942,up,0.22678010002709925,14,0,99,-0.08,2.7755575615628914e-17,up,0.13605940015986562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,110.16063579986803,110.16063579986803,110.16063579986803,110.16063579986803,110.16063579986803,return,0.3112948997877538,15,0,1,-0.08,2.7755575615628914e-17,return,0.228206500178203,None,51,0,-0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,1,3,2,0,1,62,,train_dim1_1,16,24,2,0,2,0,,,,,,,,,0,0,0,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,17,,,,,,,24,,,,,,,,114.0450867000036,114.0450867000036,114.0450867000036,114.0450867000036,114.0450867000036,return,0.6422371999360621,15,0,0,0.08,-0.32,return,0.558376100147143,None,51,0,0.08,-0.32,112.49191990005784,114.0450867000036,-0.08,0,0.4,0.0,-0.2,-0.08,-0.08,-0.08,0,112.04188099992462,112.04188099992462,112.04188099992462,112.04188099992462,112.04188099992462,112.04188099992462,112.04188099992462,112.04188099992462,112.02481649995315,0.5681441999040544,return,0.4266904001124203,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,2,0,7,0,5,66,,train_dim1_1,17,24,2,0,2,0,,,,,,,,,0,0,0,0,0,16,16,16,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,3,18,,,,,,,24,,,,,,,,118.1782847000286,118.1782847000286,118.1782847000286,118.1782847000286,118.1782847000286,return,0.4905534000135958,15,0,0,-0.16,-0.24,return,0.3992163999937475,None,51,0,-0.16,-0.24,116.62510109995492,118.1782847000286,0.08,-0.24,0.08,0.0,-0.28,0.08,0.08,0.08,-0.24,116.24239669996314,116.24239669996314,116.24239669996314,116.24239669996314,116.24239669996314,116.24239669996314,116.24239669996314,116.24239669996314,116.22509680003859,0.48437850014306605,return,0.3543845000676811,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,2,1,6,0,4,65,,train_dim1_1,18,24,2,0,2,0,,,,,,,,,0,0,0,0,0,17,17,17,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,0,19,,,,,,,24,,,,,,,,122.29395979992114,122.29395979992114,122.29395979992114,122.29395979992114,122.29395979992114,return,0.32394940010271966,15,0,0,-0.08,-0.24,return,0.22341280011460185,None,51,0,-0.08,-0.24,120.72500850004144,122.29395979992114,-0.16,0.16,0.4,0.0,-0.039999999999999994,-0.16,-0.16,-0.16,0.16,120.24369010003284,120.24369010003284,120.24369010003284,120.24369010003284,120.24369010003284,120.24369010003284,120.24369010003284,120.24369010003284,120.22586440008598,0.6002766001038253,return,0.45469390018843114,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,4,1,5,0,1,62,,train_dim1_1,19,24,2,0,2,0,,,,,,,,,0,0,0,0,0,18,18,18,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,1,20,,,,,,,24,,,,,,,,126.07534609991126,126.07534609991126,126.07534609991126,126.07534609991126,126.07534609991126,return,0.47332159988582134,15,0,0,-0.08,-0.08,return,0.3833143000956625,None,51,0,-0.08,-0.08,124.50819900003262,126.07534609991126,-0.08,0.08,0.32,0.0,-0.07999999999999999,-0.08,-0.08,-0.08,0.08,124.16083499998786,124.16083499998786,124.16083499998786,124.16083499998786,124.16083499998786,124.16083499998786,124.16083499998786,124.16083499998786,124.1584685001755,0.451005200156942,return,0.32391170016489923,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,2,3,5,0,3,64,,train_dim1_1,20,24,2,0,2,0,,,,,,,,,0,0,0,0,0,19,19,19,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,1,21,,,,,,,24,,,,,,,,130.41178909991868,130.41178909991868,130.41178909991868,130.41178909991868,130.41178909991868,return,0.3585395000409335,15,0,0,0.08,-0.24,return,0.26422340027056634,None,51,0,0.08,-0.24,128.85819169995375,130.41178909991868,-0.08,0,0.08,0.0,-0.04,-0.08,-0.08,-0.08,0,128.1097768000327,128.1097768000327,128.1097768000327,128.1097768000327,128.1097768000327,128.1097768000327,128.1097768000327,128.1097768000327,128.091462199972,0.8698235999327153,return,0.7246866000350565,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,4,2,5,0,1,62,,train_dim1_1,21,24,2,0,2,0,,,,,,,,,0,0,0,0,0,20,20,20,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,3,22,,,,,,,24,,,,,,,,134.40831779991277,134.40831779991277,134.40831779991277,134.40831779991277,134.40831779991277,return,0.657296100165695,15,0,0,0,-0.08,return,0.5606889000628144,None,51,0,0,-0.08,132.8414759999141,134.40831779991277,0.08,0,0.24,0.0,-0.12,0.08,0.08,0.08,0,132.34163450007327,132.34163450007327,132.34163450007327,132.34163450007327,132.34163450007327,132.34163450007327,132.34163450007327,132.34163450007327,132.32480200000572,0.6179016001988202,return,0.4785621000919491,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,1,0,5,0,4,65,,train_dim1_1,22,24,2,0,2,0,,,,,,,,,0,0,0,0,0,21,21,21,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,23,,,,,,,24,,,,,,,,139.9928893998731,139.9928893998731,139.9928893998731,139.9928893998731,139.9928893998731,return,0.42493740003556013,15,0,0,-0.16,-0.32,return,0.3368293000385165,None,51,0,-0.16,-0.32,138.4413439000491,139.9928893998731,0,0,0.08,0.0,-0.04,0,0.0,0,0,136.60895329993218,136.60895329993218,136.60895329993218,136.60895329993218,136.60895329993218,136.60895329993218,136.60895329993218,136.60895329993218,136.59133620015345,1.9358524000272155,return,1.8172162999399006,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,3,2,6,0,3,64,,train_dim1_1,23,24,2,0,2,0,,,,,,,,,0,0,0,0,0,22,22,22,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,24,,,,,,,24,,,,,,,,144.42473770002834,144.42473770002834,144.42473770002834,144.42473770002834,144.42473770002834,return,0.4249201000202447,15,0,0,0,-0.16,return,0.32404960016719997,None,51,0,0,-0.16,142.85808070003986,144.42473770002834,-0.16,0,0.32,0.0,-0.16,-0.16,-0.16,-0.16,0,141.97446230007336,141.97446230007336,141.97446230007336,141.97446230007336,141.97446230007336,141.97446230007336,141.97446230007336,141.97446230007336,141.95789450001902,0.9851474999450147,return,0.8537335000000894,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,1,1,6,0,5,66,,train_dim1_1,24,24,2,0,2,0,,,,,,,,,0,0,0,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,25,,,,,,,24,,,,,,,,148.35825939988717,148.35825939988717,148.35825939988717,148.35825939988717,148.35825939988717,return,0.3736490998417139,15,0,0,-0.08,-0.32,return,0.26973140030167997,None,51,0,-0.08,-0.32,146.79136519995518,148.35825939988717,0,0.08,0.24,0.0,-0.04,0,0.0,0,0.08,146.39468239992857,146.39468239992857,146.39468239992857,146.39468239992857,146.39468239992857,146.39468239992857,146.39468239992857,146.39468239992857,146.3911928000627,0.5023260000161827,return,0.37837870023213327,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,0,2,1,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,26,17,70,62.50000000000001,1,0,1,4,0,conditions/inputTrain_1.2.xlsx,99,1,1,1,0,152.87448389991187,152.87448389991187,152.87448389991187,152.87448389991187,152.87448389991187,up,0.4707156999502331,0,0,99,0,-0.32,up,0.3747353001963347,None,,,,,151.30812010006048,152.87448389991187,-0.08,0.08,0.4,0.0,-0.12,-0.08,-0.08,-0.08,0.08,150.27595090004615,150.27595090004615,150.27595090004615,150.27595090004615,150.27595090004615,150.27595090004615,150.27595090004615,150.27595090004615,150.25782349999062,1.1348815998062491,return,1.0047584001440555,None,0,0,1,15,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,0,2,1,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,1,0,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,153.3428273999598,153.3428273999598,153.3428273999598,153.3428273999598,153.3428273999598,up,0.4102402999997139,0,0,99,0,-0.24,up,0.3160807001404464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,0,2,1,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,1,0,1,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,153.75845659989864,153.75845659989864,153.75845659989864,153.75845659989864,153.75845659989864,up,0.7774739998858422,0,0,99,0,-0.15999999999999998,up,0.6839213001076132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,0,2,1,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,1,0,1,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,154.55863159988075,154.55863159988075,154.55863159988075,154.55863159988075,154.55863159988075,down,0.577962800161913,0,0,99,0,-0.24,down,0.4758319000247866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,0,2,1,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,1,0,1,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,155.1251250000205,155.1251250000205,155.1251250000205,155.1251250000205,155.1251250000205,down,0.29425979987718165,0,0,99,0,-0.32,down,0.21052080020308495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,0,2,1,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,1,0,1,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,155.42503129993565,155.42503129993565,155.42503129993565,155.42503129993565,155.42503129993565,return,0.8604880999773741,1,0,1,0,-0.32,return,0.7751023001037538,None,52,0,0,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,2,2,5,0,3,64,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,1,0,1,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,1,,,,,,,4,,,,,,,,159.87483679992147,159.87483679992147,159.87483679992147,159.87483679992147,159.87483679992147,up,0.5910658000502735,1,0,99,0,-0.15999999999999998,up,0.49309740005992353,None,,,,,158.30793510004878,159.87483679992147,0,-0.32,0.08,0.0,-0.36,0,0.0,0,-0.32,157.84283940005116,157.84283940005116,157.84283940005116,157.84283940005116,157.84283940005116,157.84283940005116,157.84283940005116,157.84283940005116,157.82451220010407,0.5682636999990791,return,0.4482533000409603,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,2,2,5,0,3,64,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,1,0,1,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,160.47494299989194,160.47494299989194,160.47494299989194,160.47494299989194,160.47494299989194,up,0.326799200149253,1,0,99,0,-0.07999999999999997,up,0.22975059994496405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,2,2,5,0,3,64,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,1,0,1,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,160.79295519995503,160.79295519995503,160.79295519995503,160.79295519995503,160.79295519995503,up,0.2778337998315692,1,0,99,0,2.7755575615628914e-17,up,0.1974021999631077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,2,2,2,5,0,3,64,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,1,0,1,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,161.07480930001475,161.07480930001475,161.07480930001475,161.07480930001475,161.07480930001475,return,0.7941172998398542,2,0,1,0,2.7755575615628914e-17,return,0.7082077001687139,None,55,0,0,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
