trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,0,0,0,1,0,1,15,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,52.87532960000681,52.87532960000681,52.87532960000681,52.87532960000681,52.87532960000681,up,1.0463389999931678,0,0,0,99,-0.16,-0.32,up,0.9381517000147142,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,0,0,0,1,0,1,15,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,53.92390150000574,53.92390150000574,53.92390150000574,53.92390150000574,53.92390150000574,return,0.4074374999618158,1,0,0,1,-0.16,-0.32,return,0.31271589995594695,1,0,-0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,3,2,3,2,0,0,16,,train_dim1_1,2,30,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,15,0,3,,,,,,,30,,,,,,,,57.79074330005096,57.79074330005096,57.79074330005096,57.79074330005096,57.79074330005096,return,0.8190173999755643,2,0,0,1,0.08,-0.24,return,0.7234505999949761,1,0,0.08,-0.24,56.22286560002249,57.79074330005096,-0.16,-0.32,0.08,0.0,-0.36,-0.16,-0.16,-0.16,-0.32,55.90711430000374,55.90711430000374,55.90711430000374,55.90711430000374,55.90711430000374,55.90711430000374,55.90711430000374,55.90711430000374,55.888722720078654,0.45412240002769977,return,0.3007107999874279,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,2,3,2,5,0,2,14,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,3,4,,,,,,,30,,,,,,,,62.0738017000258,62.0738017000258,62.0738017000258,62.0738017000258,62.0738017000258,up,0.5529424999840558,2,0,0,99,0,-0.08,up,0.4514060999499634,,,,,60.50574230001075,60.174992400046904,0.08,-0.24,0.0,0.0,-0.24,0.08,0.08,0.08,-0.24,60.174992400046904,60.174992400046904,60.174992400046904,60.174992400046904,60.174992400046904,60.174992400046904,60.174992400046904,60.174992400046904,60.15664658003952,0.4333836999721825,return,0.28562360000796616,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,2,3,2,5,0,2,14,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,62.63581690000137,62.63581690000137,62.63581690000137,62.63581690000137,62.63581690000137,up,0.3912309000152163,2,0,0,99,0,0.0,up,0.2900499999523163,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,2,3,2,5,0,2,14,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,63.03622460004408,63.03622460004408,63.03622460004408,63.03622460004408,63.03622460004408,return,1.5585753999766894,3,0,0,1,0,0.0,return,1.468160699994769,3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,0,1,0,5,0,4,12,,train_dim1_1,4,30,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,14,2,5,,,,,,,30,,,,,,,,68.21169780002674,68.21169780002674,68.21169780002674,68.21169780002674,68.21169780002674,up,0.571076299995184,3,0,0,99,-0.16,-0.24,up,0.4534230999997817,,,,,66.62205230002292,68.21169780002674,0,0,0.16,0.0,-0.08,0,0.0,0,0,66.16185690002749,66.16185690002749,66.16185690002749,66.16185690002749,66.16185690002749,66.16185690002749,66.16185690002749,66.16185690002749,66.15525552006439,0.5862289000069723,return,0.4381232999730855,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,0,1,0,5,0,4,12,,train_dim1_1,4,30,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,68.77086250000866,68.77086250000866,68.77086250000866,68.77086250000866,68.77086250000866,up,0.2891620000009425,3,0,0,99,-0.16,-0.15999999999999998,up,0.20057879999512807,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,0,1,0,5,0,4,12,,train_dim1_1,4,30,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,69.06742790003773,69.06742790003773,69.06742790003773,69.06742790003773,69.06742790003773,up,0.30916579999029636,3,0,0,99,-0.16,-0.07999999999999997,up,0.2120487000211142,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,0,1,0,5,0,4,12,,train_dim1_1,4,30,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,69.3852008000249,69.3852008000249,69.3852008000249,69.3852008000249,69.3852008000249,up,0.2913064999738708,3,0,0,99,-0.16,2.7755575615628914e-17,up,0.19414850004250184,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,0,1,0,5,0,4,12,,train_dim1_1,4,30,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,69.68443560000742,69.68443560000742,69.68443560000742,69.68443560000742,69.68443560000742,return,0.24182299996027723,4,0,0,1,-0.16,2.7755575615628914e-17,return,0.1536193000501953,7,0,-0.16,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,3,3,3,8,0,5,11,,train_dim1_1,5,30,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,12,0,6,,,,,,,30,,,,,,,,73.61095310002565,73.61095310002565,73.61095310002565,73.61095310002565,73.61095310002565,up,0.7021059999824502,4,0,0,99,0.08,-0.08,up,0.5983831000048667,,,,,72.03881900000852,73.61095310002565,-0.16,0,0.32,0.0,-0.16,-0.16,-0.16,-0.16,0,71.49298200005433,71.49298200005433,71.49298200005433,71.49298200005433,71.49298200005433,71.49298200005433,71.49298200005433,71.49298200005433,71.47264668003191,0.6685398999834433,return,0.5151857999735512,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,3,3,3,8,0,5,11,,train_dim1_1,5,30,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,74.31590270000743,74.31590270000743,74.31590270000743,74.31590270000743,74.31590270000743,up,0.22554429998854175,4,0,0,99,0.08,0.0,up,0.1413825000054203,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,3,3,3,8,0,5,11,,train_dim1_1,5,30,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,74.5521825000178,74.5521825000178,74.5521825000178,74.5521825000178,74.5521825000178,up,0.22584099997766316,4,0,0,99,0.08,0.08,up,0.13459319999674335,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,3,3,3,8,0,5,11,,train_dim1_1,5,30,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,74.78708840004401,74.78708840004401,74.78708840004401,74.78708840004401,74.78708840004401,up,0.2393556999741122,4,0,0,99,0.08,0.16,up,0.14282459998503327,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,3,3,3,8,0,5,11,,train_dim1_1,5,30,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,75.0349842000287,75.0349842000287,75.0349842000287,75.0349842000287,75.0349842000287,up,0.22522329998901114,4,0,0,99,0.08,0.24,up,0.12205559998983517,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,3,3,3,8,0,5,11,,train_dim1_1,5,30,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,75.26809330005199,75.26809330005199,75.26809330005199,75.26809330005199,75.26809330005199,return,0.1907872000010684,5,0,0,1,0.08,0.24,return,0.08978179999394342,12,0,0.08,0.24,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,1,4,1,8,0,4,12,,train_dim1_1,6,30,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,11,3,7,,,,,,,30,,,,,,,,79.10540400003083,79.10540400003083,79.10540400003083,79.10540400003083,79.10540400003083,up,1.3044035999919288,5,0,0,99,-0.08,0.0,up,1.2071922000031918,,,,,77.53863700001966,79.10540400003083,0.08,0.24,0.4,0.0,0.039999999999999994,0.08,0.08,0.08,0.24,77.02350370003842,77.02350370003842,77.02350370003842,77.02350370003842,77.02350370003842,77.02350370003842,77.02350370003842,77.02350370003842,77.00582198002377,0.6351429999922402,return,0.48093199997674674,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,1,4,1,8,0,4,12,,train_dim1_1,6,30,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,80.42705360002583,80.42705360002583,80.42705360002583,80.42705360002583,80.42705360002583,up,0.32432660000631586,5,0,0,99,-0.08,0.08,up,0.22355390002485365,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,1,4,1,8,0,4,12,,train_dim1_1,6,30,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,80.75191839999752,80.75191839999752,80.75191839999752,80.75191839999752,80.75191839999752,up,0.35843159997602925,5,0,0,99,-0.08,0.16,up,0.2582621000474319,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,1,4,1,8,0,4,12,,train_dim1_1,6,30,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,81.11951920000138,81.11951920000138,81.11951920000138,81.11951920000138,81.11951920000138,up,0.7746051999856718,5,0,0,99,-0.08,0.24,up,0.6841539000160992,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,1,4,1,8,0,4,12,,train_dim1_1,6,30,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,81.90339890000178,81.90339890000178,81.90339890000178,81.90339890000178,81.90339890000178,return,0.27349739999044687,6,0,0,1,-0.08,0.24,return,0.17599790001986548,16,0,-0.08,0.24,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,1,3,1,5,0,2,14,,train_dim1_1,7,30,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,12,1,8,,,,,,,30,,,,,,,,85.65444050001679,85.65444050001679,85.65444050001679,85.65444050001679,85.65444050001679,up,1.1211661999695934,6,0,0,99,-0.08,-0.08,up,1.027172399975825,,,,,84.08842690003803,85.65444050001679,-0.08,0.24,0.32,0.0,0.07999999999999999,-0.08,-0.08,-0.08,0.24,83.74007720005466,83.74007720005466,83.74007720005466,83.74007720005466,83.74007720005466,83.74007720005466,83.74007720005466,83.74007720005466,83.72189448006685,0.4690275999600999,return,0.32012320001376793,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,1,3,1,5,0,2,14,,train_dim1_1,7,30,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,86.78474710002774,86.78474710002774,86.78474710002774,86.78474710002774,86.78474710002774,up,1.4075187999987975,6,0,0,99,-0.08,0.0,up,1.3179409999866039,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,1,3,1,5,0,2,14,,train_dim1_1,7,30,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,88.20537890004925,88.20537890004925,88.20537890004925,88.20537890004925,88.20537890004925,return,0.4576827999553643,7,0,0,1,-0.08,0.0,return,0.36788949999026954,18,0,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,2,4,7,0,5,11,,train_dim1_1,8,30,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,14,1,9,,,,,,,30,,,,,,,,92.56196740001906,92.56196740001906,92.56196740001906,92.56196740001906,92.56196740001906,up,1.7700089000281878,7,0,0,99,0.16,-0.15999999999999998,up,1.6349316000123508,,,,,90.9559539000038,90.24707920005312,-0.08,0,0.16,0.0,-0.08,-0.08,-0.08,-0.08,0,90.24707920005312,90.24707920005312,90.24707920005312,90.24707920005312,90.24707920005312,90.24707920005312,90.24707920005312,90.24707920005312,90.23850986008766,0.8351320000365376,return,0.6640647000167519,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,2,4,7,0,5,11,,train_dim1_1,8,30,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,94.30590990005294,94.30590990005294,94.30590990005294,94.30590990005294,94.30590990005294,up,0.3249517999938689,7,0,0,99,0.16,-0.07999999999999997,up,0.22125010000308976,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,2,4,7,0,5,11,,train_dim1_1,8,30,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,94.63801590004005,94.63801590004005,94.63801590004005,94.63801590004005,94.63801590004005,up,0.3080319000291638,7,0,0,99,0.16,2.7755575615628914e-17,up,0.214795799984131,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,2,4,7,0,5,11,,train_dim1_1,8,30,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,94.9793226000038,94.9793226000038,94.9793226000038,94.9793226000038,94.9793226000038,up,0.27497190004214644,7,0,0,99,0.16,0.08000000000000003,up,0.14420310000423342,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,2,4,7,0,5,11,,train_dim1_1,8,30,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,95.2367320000194,95.2367320000194,95.2367320000194,95.2367320000194,95.2367320000194,up,0.2574501999770291,7,0,0,99,0.16,0.16000000000000003,up,0.16833319998113438,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,2,4,7,0,5,11,,train_dim1_1,8,30,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,95.50286580005195,95.50286580005195,95.50286580005195,95.50286580005195,95.50286580005195,return,0.30735670001013204,8,0,0,1,0.16,0.16000000000000003,return,0.2055627999943681,23,0,0.16,0.16000000000000003,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,3,4,4,0,1,15,,train_dim1_1,9,30,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,11,4,10,,,,,,,30,,,,,,,,99.48861090000719,99.48861090000719,99.48861090000719,99.48861090000719,99.48861090000719,up,0.836250199994538,8,0,0,99,0.16,-0.08,up,0.7253769999952056,,,,,97.90511870000046,99.48861090000719,0.16,0.16,0.4,0.0,-0.039999999999999994,0.16,0.16,0.16,0.16,97.37542320002103,97.37542320002103,97.37542320002103,97.37542320002103,97.37542320002103,97.37542320002103,97.37542320002103,97.37542320002103,97.37180882004323,0.6519629000104032,return,0.4987699000048451,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,3,4,4,0,1,15,,train_dim1_1,9,30,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,100.32097580004483,100.32097580004483,100.32097580004483,100.32097580004483,100.32097580004483,return,0.3562625999911688,9,0,0,1,0.16,-0.08,return,0.25703799998154864,24,0,0.16,-0.08,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,2,2,2,2,0,0,16,,train_dim1_1,10,30,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,15,4,11,,,,,,,30,,,,,,,,104.17510930000572,104.17510930000572,104.17510930000572,104.17510930000572,104.17510930000572,up,0.43711920001078397,9,0,0,99,0,-0.15999999999999998,up,0.3319630000041798,,,,,102.60524150001584,104.17510930000572,0.16,-0.08,0.08,0.0,-0.12,0.16,0.16,0.16,-0.08,102.23966800002381,102.23966800002381,102.23966800002381,102.23966800002381,102.23966800002381,102.23966800002381,102.23966800002381,102.23966800002381,102.22220398003702,0.48471680004149675,return,0.34461269999155775,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,2,2,2,2,0,0,16,,train_dim1_1,10,30,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,104.62015030003386,104.62015030003386,104.62015030003386,104.62015030003386,104.62015030003386,down,0.5073219999903813,9,0,0,99,0,-0.24,down,0.4075367999612354,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,2,2,2,2,0,0,16,,train_dim1_1,10,30,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,105.13574019999942,105.13574019999942,105.13574019999942,105.13574019999942,105.13574019999942,return,0.29110450000735,10,0,0,1,0,-0.24,return,0.18942089995834976,24,0,0,-0.24,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,4,1,4,2,0,1,15,,train_dim1_1,11,30,2,0,2,0,,,,,,,,,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,12,,,,,,,30,,,,,,,,108.93977330002235,108.93977330002235,108.93977330002235,108.93977330002235,108.93977330002235,up,0.9706981999916025,10,0,0,99,0.16,-0.24,up,0.8777607000083663,,,,,107.37162099999841,108.93977330002235,0,-0.24,0.0,0.0,-0.24,0,0.0,0,-0.24,106.99174510000739,106.99174510000739,106.99174510000739,106.99174510000739,106.99174510000739,106.99174510000739,106.99174510000739,106.99174510000739,106.97211728007534,0.5016338999848813,return,0.33245759998681024,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
