trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,endstatus,url_stopearly,slide_stop.started,key_resp_3.started,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,4,4,4,8,0,4,65,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,1,0,1,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,154.5822399999015,154.5822399999015,154.5822399999015,154.5822399999015,154.5822399999015,up,0.5101133000571281,3,0,99,0.16,0.16,up,0.4214434002060443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,4,4,8,0,4,65,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,1,0,1,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,155.0972621999681,155.0972621999681,155.0972621999681,155.0972621999681,155.0972621999681,up,0.3103194001596421,3,0,99,0.16,0.24,up,0.23129580006934702,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,4,4,8,0,4,65,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,1,0,1,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,155.4149006998632,155.4149006998632,155.4149006998632,155.4149006998632,155.4149006998632,return,0.2604249999858439,4,0,1,0.16,0.24,return,0.1783243000973016,None,63,0,0.16,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,4,3,5,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,4,17,70,75.0,2,0,1,4,0,conditions/inputTrain_1.3.xlsx,99,1,1,1,0,162.79748840001412,162.79748840001412,162.79748840001412,162.79748840001412,162.79748840001412,up,0.5709799998439848,0,0,99,0.08,0.0,up,0.47276090015657246,None,,,,,161.23114259983413,162.79748840001412,0.16,0.24,0.32,0.0,0.07999999999999999,0.16,0.16,0.16,0.24,157.22940630000085,157.22940630000085,157.22940630000085,157.22940630000085,157.22940630000085,157.22940630000085,157.22940630000085,157.22940630000085,157.21455863993614,4.101928600110114,return,3.9854886000975966,None,0,10.522222222222222,0,2,4,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,4,3,5,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,2,0,2,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,163.36481189983897,163.36481189983897,163.36481189983897,163.36481189983897,163.36481189983897,return,0.3766955998726189,1,0,1,0.08,0.0,return,0.29780749999918044,None,64,0,0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,3,1,,,,,,,4,,,,,,,,168.84972379985265,168.84972379985265,168.84972379985265,168.84972379985265,168.84972379985265,up,0.5082602000329643,1,0,99,0.16,-0.32,up,0.4265513999853283,None,,,,,167.29795040003955,168.84972379985265,0.08,0,0.08,0.0,-0.04,0.08,0.08,0.08,0,165.31315879989415,165.31315879989415,165.31315879989415,165.31315879989415,165.31315879989415,165.31315879989415,165.31315879989415,165.31315879989415,165.29868467994964,2.1009290001820773,return,1.9593137002084404,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,169.36623449996114,169.36623449996114,169.36623449996114,169.36623449996114,169.36623449996114,up,0.4266410998534411,1,0,99,0.16,-0.24,up,0.3338705999776721,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,169.80048740003258,169.80048740003258,169.80048740003258,169.80048740003258,169.80048740003258,up,0.5939266001805663,1,0,99,0.16,-0.15999999999999998,up,0.5053811001125723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,170.40116919996217,170.40116919996217,170.40116919996217,170.40116919996217,170.40116919996217,up,2.527209100080654,1,0,99,0.16,-0.07999999999999997,up,2.435725999996066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,172.93277259985916,172.93277259985916,172.93277259985916,172.93277259985916,172.93277259985916,return,0.36040249979123473,2,0,1,0.16,-0.07999999999999997,return,0.2697470001876354,None,68,0,0.16,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,3,0,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,2,0,2,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,2,,,,,,,4,,,,,,,,176.79746969998814,176.79746969998814,176.79746969998814,176.79746969998814,176.79746969998814,up,0.4581755001563579,2,0,99,-0.16,-0.08,up,0.35721080005168915,None,,,,,175.23127899994142,176.79746969998814,0.16,-0.08,0.32,0.0,-0.24000000000000002,0.16,0.16,0.16,-0.08,174.84641580004245,174.84641580004245,174.84641580004245,174.84641580004245,174.84641580004245,174.84641580004245,174.84641580004245,174.84641580004245,174.83096443992108,0.4874678000342101,return,0.3690564001444727,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,3,0,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,2,0,2,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,177.26430899999104,177.26430899999104,177.26430899999104,177.26430899999104,177.26430899999104,up,0.3433954000938684,2,0,99,-0.16,0.0,up,0.23456290015019476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,3,0,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,2,0,2,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,177.5967395999469,177.5967395999469,177.5967395999469,177.5967395999469,177.5967395999469,up,0.34377850010059774,2,0,99,-0.16,0.08,up,0.25715950015001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,3,0,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,2,0,2,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,177.94950850005262,177.94950850005262,177.94950850005262,177.94950850005262,177.94950850005262,return,0.3107494998257607,3,0,1,-0.16,0.08,return,0.22199920006096363,None,71,0,-0.16,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,0,3,,,,,,,4,,,,,,,,181.6977647000458,181.6977647000458,181.6977647000458,181.6977647000458,181.6977647000458,up,0.4083181000314653,3,0,99,0.16,-0.24,up,0.30139799998141825,None,,,,,180.1309262998402,181.6977647000458,-0.16,0.08,0.24,0.0,-0.04,-0.16,-0.16,-0.16,0.08,179.8182210000232,179.8182210000232,179.8182210000232,179.8182210000232,179.8182210000232,179.8182210000232,179.8182210000232,179.8182210000232,179.81485978006384,0.4176145999226719,return,0.2938971002586186,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,182.09730619983748,182.09730619983748,182.09730619983748,182.09730619983748,182.09730619983748,up,0.29390540020540357,3,0,99,0.16,-0.15999999999999998,up,0.21395520004443824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,182.3977005998604,182.3977005998604,182.3977005998604,182.3977005998604,182.3977005998604,up,0.29377410002052784,3,0,99,0.16,-0.07999999999999997,up,0.21218900009989738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,182.69961440004408,182.69961440004408,182.69961440004408,182.69961440004408,182.69961440004408,up,0.3275857998523861,3,0,99,0.16,2.7755575615628914e-17,up,0.24285580008290708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,183.03163390001282,183.03163390001282,183.03163390001282,183.03163390001282,183.03163390001282,return,0.5600417999085039,3,0,0,0.16,2.7755575615628914e-17,return,0.4790113000199199,None,75,0,0.16,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,3,1,6,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,3,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,4,4,17,70,87.5,3,0,1,4,0,conditions/inputTrain_1.4.xlsx,99,1,1,1,0,187.14760499983095,187.14760499983095,187.14760499983095,187.14760499983095,187.14760499983095,up,0.38629779987968504,0,0,99,-0.08,-0.08,up,0.29252840019762516,None,,,,,185.5813080999069,187.14760499983095,0.16,0.08,0.4,0.0,-0.12,0.16,0.16,0.16,0.08,185.14641769998707,185.14641769998707,185.14641769998707,185.14641769998707,185.14641769998707,185.14641769998707,185.14641769998707,185.14641769998707,185.13090294008143,0.535025600111112,return,0.407015300123021,None,0,13.1,0,3,3,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,3,1,6,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,3,0,3,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,187.53206819994375,187.53206819994375,187.53206819994375,187.53206819994375,187.53206819994375,up,0.3269340000115335,0,0,99,-0.08,0.0,up,0.24029650003649294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,3,1,6,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,3,0,3,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,187.86610039998777,187.86610039998777,187.86610039998777,187.86610039998777,187.86610039998777,up,0.31086879991926253,0,0,99,-0.08,0.08,up,0.21943240007385612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,3,1,6,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,3,0,3,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,188.1831473999191,188.1831473999191,188.1831473999191,188.1831473999191,188.1831473999191,return,0.22679799981415272,1,0,1,-0.08,0.08,return,0.14111510012298822,None,78,0,-0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,1,1,,,,,,,4,,,,,,,,191.81666849995963,191.81666849995963,191.81666849995963,191.81666849995963,191.81666849995963,up,0.45822950010187924,1,0,99,-0.16,-0.32,up,0.36769050010479987,None,,,,,190.26439299993217,191.81666849995963,-0.08,0.08,0.24,0.0,-0.04,-0.08,-0.08,-0.08,0.08,189.98178859986365,189.98178859986365,189.98178859986365,189.98178859986365,189.98178859986365,189.98178859986365,189.98178859986365,189.98178859986365,189.96487467996775,0.40095430007204413,return,0.2631101000588387,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,192.28158099995926,192.28158099995926,192.28158099995926,192.28158099995926,192.28158099995926,up,0.32721270015463233,1,0,99,-0.16,-0.24,up,0.2372743000742048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,192.6150860998314,192.6150860998314,192.6150860998314,192.6150860998314,192.6150860998314,up,0.30989859998226166,1,0,99,-0.16,-0.15999999999999998,up,0.23113789991475642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,192.93215460004285,192.93215460004285,192.93215460004285,192.93215460004285,192.93215460004285,up,0.31117769982665777,1,0,99,-0.16,-0.07999999999999997,up,0.21825479995459318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,193.24715189985,193.24715189985,193.24715189985,193.24715189985,193.24715189985,return,0.2936691001523286,2,0,1,-0.16,-0.07999999999999997,return,0.20580660016275942,None,82,0,-0.16,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,2,4,3,0,1,62,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,3,0,3,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,2,,,,,,,4,,,,,,,,196.96646320004947,196.96646320004947,196.96646320004947,196.96646320004947,196.96646320004947,up,0.29195649991743267,2,0,99,0.16,-0.15999999999999998,up,0.20382650010287762,None,,,,,195.4137738000136,196.96646320004947,-0.16,-0.08,0.32,0.0,-0.24000000000000002,-0.16,-0.16,-0.16,-0.08,195.1477642999962,195.1477642999962,195.1477642999962,195.1477642999962,195.1477642999962,195.1477642999962,195.1477642999962,195.1477642999962,195.1145016201306,0.4180776998400688,return,0.24864910007454455,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,2,4,3,0,1,62,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,3,0,3,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,197.2660039998591,197.2660039998591,197.2660039998591,197.2660039998591,197.2660039998591,return,0.4267046998720616,3,0,1,0.16,-0.15999999999999998,return,0.3354136000853032,None,83,0,0.16,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,0,3,5,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,3,0,3,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,4,3,,,,,,,4,,,,,,,,201.13067679991946,201.13067679991946,201.13067679991946,201.13067679991946,201.13067679991946,up,0.10624759993515909,3,0,99,0.08,-0.32,up,0.002128200139850378,None,,,,,199.56435599992983,201.13067679991946,0.16,-0.16,0.08,0.0,-0.2,0.16,0.16,0.16,-0.16,199.24802179983817,199.24802179983817,199.24802179983817,199.24802179983817,199.24802179983817,199.24802179983817,199.24802179983817,199.24802179983817,199.23102553994394,0.4187919001560658,return,0.28839320014230907,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,0,3,5,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,3,0,3,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,201.2299019000493,201.2299019000493,201.2299019000493,201.2299019000493,201.2299019000493,up,0.3773988999892026,3,0,99,0.08,-0.24,up,0.2989488001912832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,0,3,5,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,3,0,3,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,201.61549280001782,201.61549280001782,201.61549280001782,201.61549280001782,201.61549280001782,up,0.3605891999322921,3,0,99,0.08,-0.15999999999999998,up,0.2789896000176668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,0,3,5,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,3,0,3,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,201.981355200056,201.981355200056,201.981355200056,201.981355200056,201.981355200056,up,0.32720150006935,3,0,99,0.08,-0.07999999999999997,up,0.2362726000137627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,0,3,5,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,3,0,3,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,202.31619409983978,202.31619409983978,202.31619409983978,202.31619409983978,202.31619409983978,return,0.32723080017603934,3,0,0,0.08,-0.07999999999999997,return,0.2388767001684755,None,87,0,0.08,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,1,2,4,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,4,0,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,4,17,70,100.0,4,0,1,4,0,conditions/inputTrain_1.5.xlsx,99,1,1,1,0,206.1141590999905,206.1141590999905,206.1141590999905,206.1141590999905,206.1141590999905,up,0.32011250010691583,0,0,99,0,-0.24,up,0.21947990031912923,None,,,,,204.5472958998289,206.1141590999905,0.08,0,0.4,0.0,-0.2,0.08,0.08,0.08,0,204.21436910005286,204.21436910005286,204.21436910005286,204.21436910005286,204.21436910005286,204.21436910005286,204.21436910005286,204.21436910005286,204.197564679943,0.45094859995879233,return,0.30519210011698306,None,0,15.183333333333332,0,4,3,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,1,2,4,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,4,0,4,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,206.43235889985226,206.43235889985226,206.43235889985226,206.43235889985226,206.43235889985226,up,0.32669729995541275,0,0,99,0,-0.15999999999999998,up,0.23607450001873076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
