trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,wLy_dir,wLx_dir,x_movePos,y_movePos,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,endstatus,url_stopearly,slide_stop.started,key_resp_3.started,sound_stop.started,sound_stop.stopped,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,192.36429739999585,192.36429739999585,192.36429739999585,192.36429739999585,192.36429739999585,,,,,up,0.24307249998673797,10,0,99,0.08,-0.07999999999999997,up,0.1401911999564618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,192.5987358998973,192.5987358998973,192.5987358998973,192.5987358998973,192.5987358998973,,,,,up,0.22781440010294318,10,0,99,0.08,2.7755575615628914e-17,up,0.1438979001250118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,192.84756670007482,192.84756670007482,192.84756670007482,192.84756670007482,192.84756670007482,38,0,0.08,2.7755575615628914e-17,return,0.29309600009582937,11,0,1,0.08,2.7755575615628914e-17,return,0.20037949993275106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,14,,,,,,,24,,,,,,,,196.7308614999056,196.7308614999056,196.7308614999056,196.7308614999056,196.7308614999056,,,,,up,0.341432600049302,11,0,99,0,-0.24,up,0.2508602999150753,None,195.16403109999374,196.7308614999056,0.08,0,0.4,0.0,-0.2,0.08,0.08,0.08,0,194.69744140002877,194.69744140002877,194.69744140002877,194.69744140002877,194.69744140002877,194.69744140002877,194.69744140002877,194.69744140002877,194.6638156000059,0.5849647000432014,return,0.4422480999492109,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,197.06756239989772,197.06756239989772,197.06756239989772,197.06756239989772,197.06756239989772,,,,,up,0.24315130012109876,11,0,99,0,-0.15999999999999998,up,0.1553200997877866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,197.33099910011515,197.33099910011515,197.33099910011515,197.33099910011515,197.33099910011515,,,,,up,0.17689640005119145,11,0,99,0,-0.07999999999999997,up,0.08022430003620684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,197.51435710000806,197.51435710000806,197.51435710000806,197.51435710000806,197.51435710000806,41,0,0,-0.07999999999999997,return,0.2613911998923868,12,0,1,0,-0.07999999999999997,return,0.16137670003809035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,15,,,,,,,24,,,,,,,,201.2685235000681,201.2685235000681,201.2685235000681,201.2685235000681,201.2685235000681,,,,,up,0.13898169994354248,12,0,99,0.16,-0.08,up,0.03420110000297427,None,199.69872260000557,199.331067699939,0,-0.08,0.24,0.0,-0.2,0,0.0,0,-0.08,199.331067699939,199.331067699939,199.331067699939,199.331067699939,199.331067699939,199.331067699939,199.331067699939,199.331067699939,199.31416650004684,0.4777609999291599,return,0.32618219987489283,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,201.42104799998924,201.42104799998924,201.42104799998924,201.42104799998924,201.42104799998924,,,,,up,0.2768066998105496,12,0,99,0.16,0.0,up,0.16870880010537803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,201.69754280010238,201.69754280010238,201.69754280010238,201.69754280010238,201.69754280010238,,,,,up,0.2769696000032127,12,0,99,0.16,0.08,up,0.17980709997937083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,201.98054530005902,201.98054530005902,201.98054530005902,201.98054530005902,201.98054530005902,,,,,up,0.29453299986198545,12,0,99,0.16,0.16,up,0.19243589998222888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,202.2812222999055,202.2812222999055,202.2812222999055,202.2812222999055,202.2812222999055,45,0,0.16,0.16,return,0.29335210006684065,13,0,1,0.16,0.16,return,0.18821009993553162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,16,,,,,,,24,,,,,,,,206.4812306999229,206.4812306999229,206.4812306999229,206.4812306999229,206.4812306999229,,,,,up,0.40863720001652837,13,0,99,-0.08,-0.32,up,0.3139103001449257,None,204.91401259996928,206.4812306999229,0.16,0.16,0.32,0.0,0.0,0.16,0.16,0.16,0.16,204.14826319995336,204.14826319995336,204.14826319995336,204.14826319995336,204.14826319995336,204.14826319995336,204.14826319995336,204.14826319995336,204.13045880007556,0.9018816000316292,return,0.7461365000344813,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,206.8974872000981,206.8974872000981,206.8974872000981,206.8974872000981,206.8974872000981,,,,,up,0.32620129990391433,13,0,99,-0.08,-0.24,up,0.22901779995299876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,207.2314708000049,207.2314708000049,207.2314708000049,207.2314708000049,207.2314708000049,,,,,up,0.27746429992839694,13,0,99,-0.08,-0.15999999999999998,up,0.1709694000892341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,207.5156191000715,207.5156191000715,207.5156191000715,207.5156191000715,207.5156191000715,,,,,up,0.27699639997445047,13,0,99,-0.08,-0.07999999999999997,up,0.17623510002158582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,207.79620420001447,207.79620420001447,207.79620420001447,207.79620420001447,207.79620420001447,,,,,up,0.31098529999144375,13,0,99,-0.08,2.7755575615628914e-17,up,0.21942050009965897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,208.11402239999734,208.11402239999734,208.11402239999734,208.11402239999734,208.11402239999734,50,0,-0.08,2.7755575615628914e-17,return,0.3263940999750048,14,0,1,-0.08,2.7755575615628914e-17,return,0.22098410013131797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,1,3,2,0,1,62,,train_dim1_1,16,24,2,0,2,0,,,,,,,,,0,0,0,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,17,,,,,,,24,,,,,,,,211.83054409991018,211.83054409991018,211.83054409991018,211.83054409991018,211.83054409991018,,,,,up,2.907187700038776,14,0,99,0.08,-0.24,up,2.809832999948412,None,210.2641028999351,211.83054409991018,-0.08,0,0.4,0.0,-0.2,-0.08,-0.08,-0.08,0,209.99768809997477,209.99768809997477,209.99768809997477,209.99768809997477,209.99768809997477,209.99768809997477,209.99768809997477,209.99768809997477,209.98081979998386,0.384792200056836,return,0.2500187000259757,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,1,3,2,0,1,62,,train_dim1_1,16,24,2,0,2,0,,,,,,,,,0,0,0,0,0,15,15,15,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,214.75260400003754,214.75260400003754,214.75260400003754,214.75260400003754,214.75260400003754,51,0,0.08,-0.24,return,0.4091187999583781,15,0,1,0.08,-0.24,return,0.29846900003030896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,2,0,7,0,5,66,,train_dim1_1,17,24,2,0,2,0,,,,,,,,,0,0,0,0,0,16,16,16,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,3,18,,,,,,,24,,,,,,,,219.68083530012518,219.68083530012518,219.68083530012518,219.68083530012518,219.68083530012518,51,0,-0.16,-0.24,return,1.124769499991089,15,0,0,-0.16,-0.24,return,1.0319300000555813,None,218.1148290000856,216.73076949990354,0.08,-0.24,0.08,0.0,-0.28,0.08,0.08,0.08,-0.24,216.73076949990354,216.73076949990354,216.73076949990354,216.73076949990354,216.73076949990354,216.73076949990354,216.73076949990354,216.73076949990354,216.7147574000526,1.5033956998959184,return,1.3512464999221265,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,2,1,6,0,4,65,,train_dim1_1,18,24,2,0,2,0,,,,,,,,,0,0,0,0,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,0,19,,,,,,,24,,,,,,,,224.83094049990177,224.83094049990177,224.83094049990177,224.83094049990177,224.83094049990177,51,0,-0.08,-0.24,return,1.0080033999402076,15,0,0,-0.08,-0.24,return,0.9005899000912905,None,223.2645372999832,224.83094049990177,-0.16,0.16,0.4,0.0,-0.039999999999999994,-0.16,-0.16,-0.16,0.16,222.36387010011822,222.36387010011822,222.36387010011822,222.36387010011822,222.36387010011822,222.36387010011822,222.36387010011822,222.36387010011822,222.3472871999722,1.0205596000887454,return,0.8796786000020802,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,4,1,5,0,1,62,,train_dim1_1,19,24,2,0,2,0,,,,,,,,,0,0,0,0,0,18,18,18,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,1,20,,,,,,,24,,,,,,,,229.6306853001006,229.6306853001006,229.6306853001006,229.6306853001006,229.6306853001006,51,0,-0.08,-0.08,return,0.4082122999243438,15,0,0,-0.08,-0.08,return,0.3136404000688344,None,228.06400000001304,229.6306853001006,-0.08,0.08,0.32,0.0,-0.07999999999999999,-0.08,-0.08,-0.08,0.08,227.3974550999701,227.3974550999701,227.3974550999701,227.3974550999701,227.3974550999701,227.3974550999701,227.3974550999701,227.3974550999701,227.38060710001736,0.7856404997874051,return,0.6501736999489367,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,2,3,5,0,3,64,,train_dim1_1,20,24,2,0,2,0,,,,,,,,,0,0,0,0,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,1,21,,,,,,,24,,,,,,,,233.61442229989916,233.61442229989916,233.61442229989916,233.61442229989916,233.61442229989916,51,0,0.08,-0.24,return,0.7736188999842852,15,0,0,0.08,-0.24,return,0.6800156999379396,None,232.04749640007503,233.61442229989916,-0.08,0,0.08,0.0,-0.04,-0.08,-0.08,-0.08,0,231.611168500036,231.611168500036,231.611168500036,231.611168500036,231.611168500036,231.611168500036,231.611168500036,231.611168500036,231.58077019993215,0.5685801999643445,return,0.4139460001606494,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,4,2,5,0,1,62,,train_dim1_1,21,24,2,0,2,0,,,,,,,,,0,0,0,0,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,3,22,,,,,,,24,,,,,,,,237.76375419995748,237.76375419995748,237.76375419995748,237.76375419995748,237.76375419995748,51,0,0,-0.08,return,0.35736999986693263,15,0,0,0,-0.08,return,0.25873790006153286,None,236.1812885000836,235.96396160009317,0.08,0,0.24,0.0,-0.12,0.08,0.08,0.08,0,235.96396160009317,235.96396160009317,235.96396160009317,235.96396160009317,235.96396160009317,235.96396160009317,235.96396160009317,235.96396160009317,235.94696000004186,0.3521499000489712,return,0.18816050002351403,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,1,0,5,0,4,65,,train_dim1_1,22,24,2,0,2,0,,,,,,,,,0,0,0,0,0,21,21,21,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,23,,,,,,,24,,,,,,,,241.44684200012125,241.44684200012125,241.44684200012125,241.44684200012125,241.44684200012125,51,0,-0.16,-0.32,return,0.43925600009970367,15,0,0,-0.16,-0.32,return,0.3400239998009056,None,239.88044110010378,241.44684200012125,0,0,0.08,0.0,-0.04,0,0.0,0,0,239.6815722999163,239.6815722999163,239.6815722999163,239.6815722999163,239.6815722999163,239.6815722999163,239.6815722999163,239.6815722999163,239.66367319999262,0.31850300007499754,return,0.18111140001565218,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,3,2,6,0,3,64,,train_dim1_1,23,24,2,0,2,0,,,,,,,,,0,0,0,0,0,22,22,22,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,24,,,,,,,24,,,,,,,,245.41358350007795,245.41358350007795,245.41358350007795,245.41358350007795,245.41358350007795,51,0,0,-0.16,return,0.3047980999108404,15,0,0,0,-0.16,return,0.2158433001022786,None,243.84715469996445,245.41358350007795,-0.16,0,0.32,0.0,-0.16,-0.16,-0.16,-0.16,0,243.44680909998715,243.44680909998715,243.44680909998715,243.44680909998715,243.44680909998715,243.44680909998715,243.44680909998715,243.44680909998715,243.42998469998128,0.5185710000805557,return,0.3713461000006646,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,1,1,6,0,5,66,,train_dim1_1,24,24,2,0,2,0,,,,,,,,,0,0,0,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,25,,,,,,,24,,,,,,,,249.11453470005654,249.11453470005654,249.11453470005654,249.11453470005654,249.11453470005654,51,0,-0.08,-0.32,return,0.35688990005292,15,0,0,-0.08,-0.32,return,0.2612848000135273,None,247.546719300095,249.11453470005654,0,0.08,0.24,0.0,-0.04,0,0.0,0,0.08,247.2817655999679,247.2817655999679,247.2817655999679,247.2817655999679,247.2817655999679,247.2817655999679,247.2817655999679,247.2817655999679,247.26340180011465,0.3849017999600619,return,0.23472260008566082,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,0,2,1,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,26,17,0.7,0.625,1,0,1,4,0,conditions/inputTrain_1.2.xlsx,99,1,1,1,0,252.8821310000494,252.8821310000494,252.8821310000494,252.8821310000494,252.8821310000494,51,0,0,-0.4,return,0.36092550004832447,0,0,0,0,-0.4,return,0.27605840004980564,None,251.3136851999443,252.8821310000494,-0.08,0.08,0.4,0.0,-0.12,-0.08,-0.08,-0.08,0.08,251.03065679990686,251.03065679990686,251.03065679990686,251.03065679990686,251.03065679990686,251.03065679990686,251.03065679990686,251.03065679990686,251.01345089990645,0.4019757001660764,return,0.2587669000495225,None,0,0.625,0,1,15,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,2,2,5,0,3,64,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,1,0,1,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,1,,,,,,,4,,,,,,,,257.2802931999322,257.2802931999322,257.2802931999322,257.2802931999322,257.2802931999322,,,,,up,0.3914244999177754,0,0,99,0,-0.15999999999999998,up,0.30002589989453554,None,255.71342499996535,257.2802931999322,0,-0.32,0.08,0.0,-0.36,0,0.0,0,-0.32,254.7980327999685,254.7980327999685,254.7980327999685,254.7980327999685,254.7980327999685,254.7980327999685,254.7980327999685,254.7980327999685,254.79673779993317,1.017633100040257,return,0.8834255000110716,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,2,2,5,0,3,64,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,1,0,1,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,257.68016309989616,257.68016309989616,257.68016309989616,257.68016309989616,257.68016309989616,,,,,up,0.34328259993344545,0,0,99,0,-0.07999999999999997,up,0.244202199857682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,2,2,5,0,3,64,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,1,0,1,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,258.03010350000113,258.03010350000113,258.03010350000113,258.03010350000113,258.03010350000113,,,,,up,0.31029799999669194,0,0,99,0,2.7755575615628914e-17,up,0.2010139999911189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,2,2,2,5,0,3,64,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,1,0,1,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,258.34759610006586,258.34759610006586,258.34759610006586,258.34759610006586,258.34759610006586,54,0,0,2.7755575615628914e-17,return,0.5265275998972356,1,0,1,0,2.7755575615628914e-17,return,0.42733450001105666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,3,3,8,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,1,0,1,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,2,,,,,,,4,,,,,,,,262.78009649994783,262.78009649994783,262.78009649994783,262.78009649994783,262.78009649994783,,,,,up,0.45783869992010295,1,0,99,0.08,-0.08,up,0.36646699998527765,None,261.213257299969,262.78009649994783,0,0,0.24,0.0,-0.12,0,0.0,0,0,260.4334738000762,260.4334738000762,260.4334738000762,260.4334738000762,260.4334738000762,260.4334738000762,260.4334738000762,260.4334738000762,260.4130066000391,0.9018914999905974,return,0.7515132001135498,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
