trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,cumAcctrain_check,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,within_saveACC_train,earlystop_wloop,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,97.26716409996152,97.26716409996152,97.26716409996152,97.26716409996152,97.26716409996152,up,0.2435910999774933,11,0,99,0.08,2.7755575615628914e-17,up,0.12558880005963147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,97.50052469992079,97.50052469992079,97.50052469992079,97.50052469992079,97.50052469992079,return,0.2940555999521166,12,0,1,0.08,2.7755575615628914e-17,return,0.19629650004208088,None,39,0,0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,14,,,,,,,,24,,,,,,,,100.9671569999773,100.9671569999773,100.9671569999773,100.9671569999773,100.9671569999773,up,0.45839300006628036,12,0,99,0,-0.24,up,0.36581460013985634,None,,,,,99.4008078998886,100.9671569999773,0.08,0,0.4,0.0,-0.2,0.08,0.08,0.08,0,99.35480179986916,99.35480179986916,99.35480179986916,99.35480179986916,99.35480179986916,99.35480179986916,99.35480179986916,99.35480179986916,99.33440902971196,0.1675688000395894,return,0.024939400143921375,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,101.43388839997351,101.43388839997351,101.43388839997351,101.43388839997351,101.43388839997351,up,0.29347289982251823,12,0,99,0,-0.15999999999999998,up,0.19628060003742576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,101.72250749985687,101.72250749985687,101.72250749985687,101.72250749985687,101.72250749985687,up,0.22715279995463789,12,0,99,0,-0.07999999999999997,up,0.13316420023329556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,101.96756569994614,101.96756569994614,101.96756569994614,101.96756569994614,101.96756569994614,return,0.5274847000837326,13,0,1,0,-0.07999999999999997,return,0.4306721002794802,None,42,0,0,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,15,,,,,,,,24,,,,,,,,106.01778139988892,106.01778139988892,106.01778139988892,106.01778139988892,106.01778139988892,up,0.7074874001555145,13,0,99,0.16,-0.08,up,0.6124219999182969,None,,,,,104.45057499990799,106.01778139988892,0,-0.08,0.24,0.0,-0.2,0,0.0,0,-0.08,104.05161369987763,104.05161369987763,104.05161369987763,104.05161369987763,104.05161369987763,104.05161369987763,104.05161369987763,104.05161369987763,104.03407232977915,0.5180673999711871,return,0.3794676000252366,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,106.72195419995114,106.72195419995114,106.72195419995114,106.72195419995114,106.72195419995114,up,0.36073560011573136,13,0,99,0.16,0.0,up,0.26863890001550317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,107.1008630997967,107.1008630997967,107.1008630997967,107.1008630997967,107.1008630997967,up,0.34419990004971623,13,0,99,0.16,0.08,up,0.23974270024336874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,107.45039909984916,107.45039909984916,107.45039909984916,107.45039909984916,107.45039909984916,up,0.29331839992664754,13,0,99,0.16,0.16,up,0.18998580030165613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,107.7512956999708,107.7512956999708,107.7512956999708,107.7512956999708,107.7512956999708,return,0.2939764999318868,14,0,1,0.16,0.16,return,0.19266719999723136,None,46,0,0.16,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,16,,,,,,,,24,,,,,,,,112.01732589979656,112.01732589979656,112.01732589979656,112.01732589979656,112.01732589979656,up,0.4063191001769155,14,0,99,-0.08,-0.32,up,0.30920490017160773,None,,,,,110.45050789997913,112.01732589979656,0.16,0.16,0.32,0.0,0.0,0.16,0.16,0.16,0.16,109.58848119992763,109.58848119992763,109.58848119992763,109.58848119992763,109.58848119992763,109.58848119992763,109.58848119992763,109.58848119992763,109.56731763989664,0.9676391000393778,return,0.8392776001710445,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,112.42175969993696,112.42175969993696,112.42175969993696,112.42175969993696,112.42175969993696,up,0.260313400067389,14,0,99,-0.08,-0.24,up,0.1730229000095278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,112.68883379991166,112.68883379991166,112.68883379991166,112.68883379991166,112.68883379991166,up,0.21073659998364747,14,0,99,-0.08,-0.15999999999999998,up,0.12433240003883839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,112.91703619994223,112.91703619994223,112.91703619994223,112.91703619994223,112.91703619994223,up,0.2437929001171142,14,0,99,-0.08,-0.07999999999999997,up,0.15094110020436347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,113.15537559986115,113.15537559986115,113.15537559986115,113.15537559986115,113.15537559986115,up,0.31091310014016926,14,0,99,-0.08,2.7755575615628914e-17,up,0.21921610017307103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,0,1,5,0,5,66,,train_dim1_1,15,24,2,0,2,0,,,,,,,,,0,0,0,0,0,14,14,14,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,113.48395419982262,113.48395419982262,113.48395419982262,113.48395419982262,113.48395419982262,return,0.36080250004306436,15,0,1,-0.08,2.7755575615628914e-17,return,0.2668296000920236,None,51,0,-0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,3,1,3,2,0,1,62,,train_dim1_1,16,24,2,0,2,0,,,,,,,,,0,0,0,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,17,,,,,,,,24,,,,,,,,118.11724950000644,118.11724950000644,118.11724950000644,118.11724950000644,118.11724950000644,return,0.44331540004350245,15,0,0,0.08,-0.32,return,0.34802050003781915,None,51,0,0.08,-0.32,116.55044259992428,118.11724950000644,-0.08,0,0.4,0.0,-0.2,-0.08,-0.08,-0.08,0,115.41706589981914,115.41706589981914,115.41706589981914,115.41706589981914,115.41706589981914,115.41706589981914,115.41706589981914,115.41706589981914,115.40053622985724,1.252129799919203,return,1.1119185001589358,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,0,2,0,7,0,5,66,,train_dim1_1,17,24,2,0,2,0,,,,,,,,,0,0,0,0,0,16,16,16,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,3,18,,,,,,,,24,,,,,,,,122.00087959994562,122.00087959994562,122.00087959994562,122.00087959994562,122.00087959994562,return,0.47384239989332855,15,0,0,-0.16,-0.24,return,0.37288410030305386,None,51,0,-0.16,-0.24,120.43356029991992,122.00087959994562,0.08,-0.24,0.08,0.0,-0.28,0.08,0.08,0.08,-0.24,120.117811499862,120.117811499862,120.117811499862,120.117811499862,120.117811499862,120.117811499862,120.117811499862,120.117811499862,120.10106382986996,0.4344057000707835,return,0.284166700206697,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,2,1,6,0,4,65,,train_dim1_1,18,24,2,0,2,0,,,,,,,,,0,0,0,0,0,17,17,17,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,0,19,,,,,,,,24,,,,,,,,126.01928539993241,126.01928539993241,126.01928539993241,126.01928539993241,126.01928539993241,return,0.7562758999411017,15,0,0,-0.08,-0.24,return,0.6604080002289265,None,51,0,-0.08,-0.24,124.45033659995534,126.01928539993241,-0.16,0.16,0.4,0.0,-0.039999999999999994,-0.16,-0.16,-0.16,0.16,124.03436019993387,124.03436019993387,124.03436019993387,124.03436019993387,124.03436019993387,124.03436019993387,124.03436019993387,124.03436019993387,124.01780282987747,0.5344204001594335,return,0.39596940018236637,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,4,1,5,0,1,62,,train_dim1_1,19,24,2,0,2,0,,,,,,,,,0,0,0,0,0,18,18,18,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,1,20,,,,,,,,24,,,,,,,,130.2004535999149,130.2004535999149,130.2004535999149,130.2004535999149,130.2004535999149,return,0.6231492999941111,15,0,0,-0.08,-0.08,return,0.5282723000273108,None,51,0,-0.08,-0.08,128.63391559990123,130.2004535999149,-0.08,0.08,0.32,0.0,-0.07999999999999999,-0.08,-0.08,-0.08,0.08,128.3334999999497,128.3334999999497,128.3334999999497,128.3334999999497,128.3334999999497,128.3334999999497,128.3334999999497,128.3334999999497,128.31705252991526,0.41842220001854,return,0.2700726999901235,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,3,2,3,5,0,3,64,,train_dim1_1,20,24,2,0,2,0,,,,,,,,,0,0,0,0,0,19,19,19,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,1,21,,,,,,,,24,,,,,,,,134.38364619994536,134.38364619994536,134.38364619994536,134.38364619994536,134.38364619994536,return,0.4071311999578029,15,0,0,0.08,-0.24,return,0.3080417001619935,None,51,0,0.08,-0.24,132.8172759998124,134.38364619994536,-0.08,0,0.08,0.0,-0.04,-0.08,-0.08,-0.08,0,132.3838374998886,132.3838374998886,132.3838374998886,132.3838374998886,132.3838374998886,132.3838374998886,132.3838374998886,132.3838374998886,132.3672230297467,0.5513432000298053,return,0.41323260008357465,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,2,4,2,5,0,1,62,,train_dim1_1,21,24,2,0,2,0,,,,,,,,,0,0,0,0,0,20,20,20,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,3,22,,,,,,,,24,,,,,,,,143.50019799987786,143.50019799987786,143.50019799987786,143.50019799987786,143.50019799987786,return,0.4751766000408679,15,0,0,0,-0.08,return,0.3824366999324411,None,51,0,0,-0.08,141.93393850000575,143.50019799987786,0.08,0,0.24,0.0,-0.12,0.08,0.08,0.08,0,136.35032259998843,136.35032259998843,136.35032259998843,136.35032259998843,136.35032259998843,136.35032259998843,136.35032259998843,136.35032259998843,136.33438682977578,5.701190499821678,return,5.5569653999991715,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,0,1,0,5,0,4,65,,train_dim1_1,22,24,2,0,2,0,,,,,,,,,0,0,0,0,0,21,21,21,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,23,,,,,,,,24,,,,,,,,147.60026499978267,147.60026499978267,147.60026499978267,147.60026499978267,147.60026499978267,return,0.6071801001671702,15,0,0,-0.16,-0.32,return,0.5074138001073152,None,51,0,-0.16,-0.32,146.0333044999279,147.60026499978267,0,0,0.08,0.0,-0.04,0,0.0,0,0,145.55431269994006,145.55431269994006,145.55431269994006,145.55431269994006,145.55431269994006,145.55431269994006,145.55431269994006,145.55431269994006,145.5507497197017,0.6013172999955714,return,0.46234610001556575,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,2,3,2,6,0,3,64,,train_dim1_1,23,24,2,0,2,0,,,,,,,,,0,0,0,0,0,22,22,22,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,24,,,,,,,,24,,,,,,,,151.7167885999661,151.7167885999661,151.7167885999661,151.7167885999661,151.7167885999661,return,0.6572745000012219,15,0,0,0,-0.16,return,0.5627554000820965,None,51,0,0,-0.16,150.1501724999398,151.7167885999661,-0.16,0,0.32,0.0,-0.16,-0.16,-0.16,-0.16,0,149.76674459991045,149.76674459991045,149.76674459991045,149.76674459991045,149.76674459991045,149.76674459991045,149.76674459991045,149.76674459991045,149.75009382984138,0.5013484999071807,return,0.3578431000933051,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,1,1,1,6,0,5,66,,train_dim1_1,24,24,2,0,2,0,,,,,,,,,0,0,0,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,25,,,,,,,,24,,,,,,,,156.55005789990537,156.55005789990537,156.55005789990537,156.55005789990537,156.55005789990537,return,0.40873690019361675,15,0,0,-0.08,-0.32,return,0.3047023001126945,None,51,0,-0.08,-0.32,154.98336449987255,156.55005789990537,0,0.08,0.24,0.0,-0.04,0,0.0,0,0.08,153.93344769999385,153.93344769999385,153.93344769999385,153.93344769999385,153.93344769999385,153.93344769999385,153.93344769999385,153.93344769999385,153.91682052987164,1.1690096999518573,return,1.0321118000429124,None,,,,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,,,,,,,,,,,24,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,26,0,17,0.7,62.50000000000001,1,1,1,24,0,conditions/inputTrain_2.1.xlsx,99,1,2,1,0,,,,,,,,,,0,,,,,,,,,,159.4165811999701,160.98323569982313,-0.08,0.08,0.4,0.0,-0.12,-0.08,-0.08,-0.08,0.08,158.5000793999061,158.5000793999061,158.5000793999061,158.5000793999061,158.5000793999061,158.5000793999061,158.5000793999061,158.5000793999061,158.48333993991838,1.018413000041619,return,0.9003564002923667,None,0,0,1,,,,2024-06-25_15h40.09.388,HideSeek_v1,2023.1.3,59.97760434561678,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide17.png,stimuli/instructions/Audio17.wav,160.98323569982313,160.96675355993213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
