trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,83.60837780003203,83.60837780003203,83.60837780003203,83.60837780003203,83.60837780003203,up,0.3273581999819726,0,1,0,99,0.08,0.24,up,0.24192900001071393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,83.94168019999051,83.94168019999051,83.94168019999051,83.94168019999051,83.94168019999051,right,0.5772165000089444,0,1,0,99,0.16,0.24,right,0.48788800003239885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,84.52535230002832,84.52535230002832,84.52535230002832,84.52535230002832,84.52535230002832,return,0.4937690999940969,0,1,0,0,0.16,0.24,return,0.39858030003961176,None,10,1,0.16,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,5,,,,,,,24,,,,,,,,88.75643730000593,88.75643730000593,88.75643730000593,88.75643730000593,88.75643730000593,up,1.2549888999783434,0,1,0,99,0.16,0.0,up,1.1525756000191905,None,,,,,87.189397500013,88.75643730000593,0.08,0.24,0.4,0.0,0.039999999999999994,0.08,0.08,0.08,0.24,86.59086250001565,86.59086250001565,86.59086250001565,86.59086250001565,86.59086250001565,86.59086250001565,86.59086250001565,86.59086250001565,86.5720720799989,0.7014008999685757,return,0.5737705000210553,None,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,90.0391444999841,90.0391444999841,90.0391444999841,90.0391444999841,90.0391444999841,up,0.2929343999712728,0,1,0,99,0.16,0.08,up,0.16781379998428747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,90.30785959999776,90.30785959999776,90.30785959999776,90.30785959999776,90.30785959999776,up,0.2936187000013888,0,1,0,99,0.16,0.16,up,0.20385469996836036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,90.60775840003043,90.60775840003043,90.60775840003043,90.60775840003043,90.60775840003043,up,0.29482319997623563,0,1,0,99,0.16,0.24,up,0.21224779996555299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,90.90878350002458,90.90878350002458,90.90878350002458,90.90878350002458,90.90878350002458,right,0.36060850002104416,0,1,0,99,0.24,0.24,right,0.27187170000979677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,91.27514320000773,91.27514320000773,91.27514320000773,91.27514320000773,91.27514320000773,down,0.3107804999453947,0,1,0,99,0.24,0.15999999999999998,down,0.22261920000892133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,91.59152610000456,91.59152610000456,91.59152610000456,91.59152610000456,91.59152610000456,return,0.3271997999981977,0,0,0,0,0.24,0.15999999999999998,return,0.24156910000601783,None,13,2,0.24,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,6,,,,,,,,,,,,,,,96.5893087000004,96.5893087000004,96.5893087000004,96.5893087000004,96.5893087000004,,,,,,0,,,,,,,,,,95.02233760000672,96.5893087000004,0.16,0.24,0.32,0.0,0.07999999999999999,0.16,0.16,0.16,0.24,93.48925210000016,93.48925210000016,93.48925210000016,93.48925210000016,93.48925210000016,93.48925210000016,93.48925210000016,93.48925210000016,93.47098426002194,1.6522523000021465,return,1.5031925000366755,None,,,,,,,,
