trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,41.807520299975295,41.789966539992015,11,"[1.5384119999944232, 0.4608952000271529, 0.26947880000807345, 0.22030520002590492, 0.22372000000905246, 0.22307069995440543, 0.23403079999843612, 0.25588920002337545, 0.3014567000209354, 0.35697540000546724, 0.5050423999782652]","[0.12685260002035648, 0.00026519998209550977, 0.019268799980636686, 0.03972329996759072, 0.018585999961942434, 0.0003089999663643539, 0.00027540000155568123, 0.019350500020664185, 0.03806799999438226, 0.01997790002496913, 0.5050519999931566]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,42.3747435999685,42.35785754000535,12,"[1.5384119999944232, 0.4608952000271529, 0.26947880000807345, 0.22030520002590492, 0.22372000000905246, 0.22307069995440543, 0.23403079999843612, 0.25588920002337545, 0.3014567000209354, 0.35697540000546724, 0.5050423999782652, 0.5021182000054978]","[0.12685260002035648, 0.00026519998209550977, 0.019268799980636686, 0.03972329996759072, 0.018585999961942434, 0.0003089999663643539, 0.00027540000155568123, 0.019350500020664185, 0.03806799999438226, 0.01997790002496913, 0.06865689996629953, 0.5021268999553286]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
1,3,2,8,2,5,0,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,42.96923799999058,42.96923799999058,42.96923799999058,42.96923799999058,42.95667796001071,return,0.8690928000141867,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",2,2,8,3,0.0,0.4,44.10657100001117,44.10657100001117,44.10657100001117,44.10657100001117,44.10657100001117,44.10657100001117,44.10657100001117,43.97230037997942,0.7342044999822974,return,0.4578507000114769,stimuli/alien_stimuli/66.png,66,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,,,,,,,,,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,44.73312839999562,44.72215598998009,13,"[1.5384119999944232, 0.4608952000271529, 0.26947880000807345, 0.22030520002590492, 0.22372000000905246, 0.22307069995440543, 0.23403079999843612, 0.25588920002337545, 0.3014567000209354, 0.35697540000546724, 0.5050423999782652, 0.5021182000054978, 1.0106057999655604]","[0.12685260002035648, 0.00026519998209550977, 0.019268799980636686, 0.03972329996759072, 0.018585999961942434, 0.0003089999663643539, 0.00027540000155568123, 0.019350500020664185, 0.03806799999438226, 0.01997790002496913, 0.06865689996629953, 0.5021268999553286, 1.0106213999679312]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,45.81180670001777,45.80639984997106,14,"[1.5384119999944232, 0.4608952000271529, 0.26947880000807345, 0.22030520002590492, 0.22372000000905246, 0.22307069995440543, 0.23403079999843612, 0.25588920002337545, 0.3014567000209354, 0.35697540000546724, 0.5050423999782652, 0.5021182000054978, 1.0106057999655604, 0.8996704000164755]","[0.12685260002035648, 0.00026519998209550977, 0.019268799980636686, 0.03972329996759072, 0.018585999961942434, 0.0003089999663643539, 0.00027540000155568123, 0.019350500020664185, 0.03806799999438226, 0.01997790002496913, 0.06865689996629953, 0.5021268999553286, 0.06445830001030117, 0.8996805000351742]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
2,4,0,4,0,0,0,16,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,46.85727089998545,46.85727089998545,46.85727089998545,46.85727089998545,46.79147726001683,return,1.8321891999803483,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",0,0,4,4,0.0,0.0,48.923716699995566,48.923716699995566,48.923716699995566,48.923716699995566,48.923716699995566,48.923716699995566,48.923716699995566,48.82261177999899,0.8502138000330888,return,0.5962023999891244,stimuli/alien_stimuli/16.png,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,,,,,,,,,,,30,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,49.710210799996275,49.70533480000449,15,"[1.5384119999944232, 0.4608952000271529, 0.26947880000807345, 0.22030520002590492, 0.22372000000905246, 0.22307069995440543, 0.23403079999843612, 0.25588920002337545, 0.3014567000209354, 0.35697540000546724, 0.5050423999782652, 0.5021182000054978, 1.0106057999655604, 0.8996704000164755, 10.835601300001144]","[0.12685260002035648, 0.00026519998209550977, 0.019268799980636686, 0.03972329996759072, 0.018585999961942434, 0.0003089999663643539, 0.00027540000155568123, 0.019350500020664185, 0.03806799999438226, 0.01997790002496913, 0.06865689996629953, 0.5021268999553286, 0.06445830001030117, 0.8996805000351742, 10.835610300011467]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,60.63403349998407,60.62396215997869,16,"[1.5384119999944232, 0.4608952000271529, 0.26947880000807345, 0.22030520002590492, 0.22372000000905246, 0.22307069995440543, 0.23403079999843612, 0.25588920002337545, 0.3014567000209354, 0.35697540000546724, 0.5050423999782652, 0.5021182000054978, 1.0106057999655604, 0.8996704000164755, 10.835601300001144, 0.5630334000452422]","[0.12685260002035648, 0.00026519998209550977, 0.019268799980636686, 0.03972329996759072, 0.018585999961942434, 0.0003089999663643539, 0.00027540000155568123, 0.019350500020664185, 0.03806799999438226, 0.01997790002496913, 0.06865689996629953, 0.5021268999553286, 0.06445830001030117, 0.8996805000351742, 0.019641100021544844, 0.5630429000011645]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,61.30278679996263,61.30278679996263,61.30278679996263,61.30278679996263,61.30278679996263,right,1.3709174999967217,0,0,0,99,0.08,-0.32,right,1.262410799972713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,62.67367569997441,62.67367569997441,62.67367569997441,62.67367569997441,62.67367569997441,right,2.7401272999704815,0,0,0,99,0.16,-0.32,right,2.6454239999875426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,65.41676429996733,65.41676429996733,65.41676429996733,65.41676429996733,65.41676429996733,return,0.6577709999983199,1,0,0,1,0.16,-0.32,return,0.5690115999896079,0,2,0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,2,4,2,4,0,0,16,,train_dim1_1,2,30,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,2,3,,,,,,,30,,,,,,,,70.14037989999633,70.14037989999633,70.14037989999633,70.14037989999633,70.14037989999633,return,1.2365671999868937,2,0,0,1,0,-0.08,return,1.0404942000168376,0,2,0,-0.08,68.47291429998586,70.14037989999633,0.16,-0.32,0.0,0.16,-0.32,0.16,0.08,0.16,-0.32,67.70887069997843,67.70887069997843,67.70887069997843,67.70887069997843,67.70887069997843,67.70887069997843,67.70887069997843,67.70887069997843,67.65604868998635,0.9521411000168882,return,0.7447079000412486,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,4,,,,,,,30,,,,,,,,75.44374319998315,75.44374319998315,75.44374319998315,75.44374319998315,75.44374319998315,right,0.8710665999678895,2,0,0,99,0.24,-0.08,right,0.7386322999955155,,,,,73.8400400999817,75.44374319998315,0,-0.08,0.0,0.0,-0.08,0,0.0,0,-0.08,72.94851790001849,72.94851790001849,72.94851790001849,72.94851790001849,72.94851790001849,72.94851790001849,72.94851790001849,72.94851790001849,72.82321456999634,1.1179098999709822,return,0.8600291999755427,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,76.28953740000725,76.28953740000725,76.28953740000725,76.28953740000725,76.28953740000725,return,0.3073795000091195,3,0,0,1,0.24,-0.08,return,0.2097467000130564,0,3,0.24,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h19.10.720,HideSeek_v1,2022.2.5,60.02350520193826,
