trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,image_break_2.started,key_resp_6.started,fixation_text.stopped,key_resp_6.keys,key_resp_6.rt,draw_alienStim,draw_alienID,test_x,nrepcount,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,61.537220400059596,61.53394830005709,11,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,61.73783969995566,61.73253430018667,12,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.14702239981852472]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,62.067731000017375,62.04948418021668,13,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,62.35105759999715,62.33466369996313,14,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,62.63847699994221,62.633241460053256,15,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923, 0.4502998001407832]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316, 0.45030730008147657]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,63.16252740006894,63.15081120014656,16,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923, 0.4502998001407832, 0.49461799999698997]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316, 0.00036300020292401314, 0.494627800071612]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio17.wav,63.917875200044364,63.90200978009962,17,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923, 0.4502998001407832, 0.49461799999698997, 0.35967419994995]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316, 0.00036300020292401314, 0.494627800071612, 0.3596828000154346]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio18.wav,64.3352594000753,64.31782502001151,18,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923, 0.4502998001407832, 0.49461799999698997, 0.35967419994995, 0.27032990008592606]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316, 0.00036300020292401314, 0.494627800071612, 0.018175499979406595, 0.2703388000372797]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio19.wav,64.65645090001635,64.65348882013932,19,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923, 0.4502998001407832, 0.49461799999698997, 0.35967419994995, 0.27032990008592606, 0.1810693999286741]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316, 0.00036300020292401314, 0.494627800071612, 0.018175499979406595, 0.00024289987049996853, 0.18107829988002777]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio20.wav,64.9056820999831,64.88482212014496,20,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923, 0.4502998001407832, 0.49461799999698997, 0.35967419994995, 0.27032990008592606, 0.1810693999286741, 0.25153380003757775]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316, 0.00036300020292401314, 0.494627800071612, 0.018175499979406595, 0.00024289987049996853, 0.18107829988002777, 0.25154219986870885]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio21.wav,65.33418290014379,65.31948038020637,21,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923, 0.4502998001407832, 0.49461799999698997, 0.35967419994995, 0.27032990008592606, 0.1810693999286741, 0.25153380003757775, 0.11020049988292158]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316, 0.00036300020292401314, 0.494627800071612, 0.018175499979406595, 0.00024289987049996853, 0.18107829988002777, 0.25154219986870885, 0.11020929994992912]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio22.wav,65.63530110009015,65.61829596022145,22,"[4.032592199975625, 0.7570530001539737, 0.484627400059253, 0.6549277999438345, 0.35854770010337234, 0.24733490007929504, 0.22040260001085699, 0.11432960000820458, 0.05245370022021234, 0.20529089984484017, 0.13216759986244142, 0.14701489987783134, 0.21131759998388588, 0.10795980016700923, 0.4502998001407832, 0.49461799999698997, 0.35967419994995, 0.27032990008592606, 0.1810693999286741, 0.25153380003757775, 0.11020049988292158, 0.026955500012263656]","[0.13758110022172332, 0.08603939996100962, 0.05396209983155131, 0.04166450002230704, 0.019385999999940395, 0.017979600001126528, 0.2204113001935184, 0.0003445001784712076, 0.023499899776652455, 0.20530509995296597, 0.13218920002691448, 0.05792300007306039, 0.21132809994742274, 0.1079693001229316, 0.00036300020292401314, 0.494627800071612, 0.018175499979406595, 0.00024289987049996853, 0.18107829988002777, 0.25154219986870885, 0.11020929994992912, 0.02696359995752573]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h37.41.582,HideSeek_v1,2022.2.5,60.17506130435341,
