trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,52.441536300000735,52.424434600013775,11,"[4.21800340001937, 0.312289800029248, 0.29638459999114275, 0.23180820001289248, 0.2616313000326045, 0.3223417000262998, 0.1925347000360489, 0.27212219999637455, 0.24114220001501963, 0.28998679999494925, 0.2529817000031471]","[4.2180119000258856, 0.3123061000369489, 0.2963943000067957, 0.23181929998099804, 0.00024170003598555923, 0.32235910004237667, 0.017556700040586293, 0.0002875000354833901, 0.07338790001813322, 0.020041300042066723, 0.2529931000317447]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,52.75669230002677,52.741090300050566,12,"[4.21800340001937, 0.312289800029248, 0.29638459999114275, 0.23180820001289248, 0.2616313000326045, 0.3223417000262998, 0.1925347000360489, 0.27212219999637455, 0.24114220001501963, 0.28998679999494925, 0.2529817000031471, 0.2865148999844678]","[4.2180119000258856, 0.3123061000369489, 0.2963943000067957, 0.23181929998099804, 0.00024170003598555923, 0.32235910004237667, 0.017556700040586293, 0.0002875000354833901, 0.07338790001813322, 0.020041300042066723, 0.018735599995125085, 0.2865243999985978]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
1,3,2,8,2,5,0,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,53.14162660000147,53.14162660000147,53.14162660000147,53.14162660000147,53.12441710002022,return,1.0802109999931417,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",2,2,8,3,0.0,0.4,54.40768610005034,54.40768610005034,54.40768610005034,54.40768610005034,54.40768610005034,54.40768610005034,54.40768610005034,54.35830160002224,0.7832436000462621,return,0.5927921999827959,stimuli/alien_stimuli/66.png,66,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,,,,,,,,,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,55.184968700050376,55.174345200066455,13,"[4.21800340001937, 0.312289800029248, 0.29638459999114275, 0.23180820001289248, 0.2616313000326045, 0.3223417000262998, 0.1925347000360489, 0.27212219999637455, 0.24114220001501963, 0.28998679999494925, 0.2529817000031471, 0.2865148999844678, 0.6924110000254586]","[4.2180119000258856, 0.3123061000369489, 0.2963943000067957, 0.23181929998099804, 0.00024170003598555923, 0.32235910004237667, 0.017556700040586293, 0.0002875000354833901, 0.07338790001813322, 0.020041300042066723, 0.018735599995125085, 0.2865243999985978, 0.6924194000312127]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,55.94737480004551,55.94139845005702,14,"[4.21800340001937, 0.312289800029248, 0.29638459999114275, 0.23180820001289248, 0.2616313000326045, 0.3223417000262998, 0.1925347000360489, 0.27212219999637455, 0.24114220001501963, 0.28998679999494925, 0.2529817000031471, 0.2865148999844678, 0.6924110000254586, 0.7126104999915697]","[4.2180119000258856, 0.3123061000369489, 0.2963943000067957, 0.23181929998099804, 0.00024170003598555923, 0.32235910004237667, 0.017556700040586293, 0.0002875000354833901, 0.07338790001813322, 0.020041300042066723, 0.018735599995125085, 0.2865243999985978, 0.16256679996149614, 0.7126196999452077]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
2,4,0,4,0,0,0,16,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,56.84177140000975,56.84177140000975,56.84177140000975,56.84177140000975,56.74155600005761,return,1.8099815999739803,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",0,0,4,4,0.0,0.0,58.92518740001833,58.92518740001833,58.92518740001833,58.92518740001833,58.92518740001833,58.92518740001833,58.92518740001833,58.807585450029,0.7006855999934487,return,0.41844690003199503,stimuli/alien_stimuli/16.png,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,,,,,,,,,,,30,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,59.54859000002034,59.54062665007077,15,"[4.21800340001937, 0.312289800029248, 0.29638459999114275, 0.23180820001289248, 0.2616313000326045, 0.3223417000262998, 0.1925347000360489, 0.27212219999637455, 0.24114220001501963, 0.28998679999494925, 0.2529817000031471, 0.2865148999844678, 0.6924110000254586, 0.7126104999915697, 1.378243700019084]","[4.2180119000258856, 0.3123061000369489, 0.2963943000067957, 0.23181929998099804, 0.00024170003598555923, 0.32235910004237667, 0.017556700040586293, 0.0002875000354833901, 0.07338790001813322, 0.020041300042066723, 0.018735599995125085, 0.2865243999985978, 0.16256679996149614, 0.7126196999452077, 1.378263099992182]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,61.00767620000988,60.99103465001099,16,"[4.21800340001937, 0.312289800029248, 0.29638459999114275, 0.23180820001289248, 0.2616313000326045, 0.3223417000262998, 0.1925347000360489, 0.27212219999637455, 0.24114220001501963, 0.28998679999494925, 0.2529817000031471, 0.2865148999844678, 0.6924110000254586, 0.7126104999915697, 1.378243700019084, 0.6914787000278011]","[4.2180119000258856, 0.3123061000369489, 0.2963943000067957, 0.23181929998099804, 0.00024170003598555923, 0.32235910004237667, 0.017556700040586293, 0.0002875000354833901, 0.07338790001813322, 0.020041300042066723, 0.018735599995125085, 0.2865243999985978, 0.16256679996149614, 0.7126196999452077, 1.378263099992182, 0.6914901999989524]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,61.79120380000677,61.79120380000677,61.79120380000677,61.79120380000677,61.79120380000677,right,2.2050273999921046,0,0,0,99,0.08,-0.32,right,2.1046266999910586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,64.00799520005239,64.00799520005239,64.00799520005239,64.00799520005239,64.00799520005239,right,3.8428900000290014,0,0,0,99,0.16,-0.32,right,3.7524374999920838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,67.85086360003334,67.85086360003334,67.85086360003334,67.85086360003334,67.85086360003334,return,0.42307189997518435,1,0,0,1,0.16,-0.32,return,0.34226240002317354,0,2,0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,2,4,2,4,0,0,16,,train_dim1_1,2,30,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,2,3,,,,,,,30,,,,,,,,71.99555600003805,71.99555600003805,71.99555600003805,71.99555600003805,71.99555600003805,return,0.8539896999718621,2,0,0,1,0,-0.08,return,0.7212591999559663,0,2,0,-0.08,70.39149370003724,71.99555600003805,0.16,-0.32,0.0,0.16,-0.32,0.16,0.08,0.16,-0.32,69.88119640003424,69.88119640003424,69.88119640003424,69.88119640003424,69.88119640003424,69.88119640003424,69.88119640003424,69.88119640003424,69.824063650053,0.6691813999786973,return,0.49116450001019984,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,4,,,,,,,30,,,,,,,,76.53711640002439,76.53711640002439,76.53711640002439,76.53711640002439,76.53711640002439,right,0.48809920001076534,2,0,0,99,0.24,-0.08,right,0.33246919995872304,,,,,74.90726760000689,76.53711640002439,0,-0.08,0.0,0.0,-0.08,0,0.0,0,-0.08,74.52204360003816,74.52204360003816,74.52204360003816,74.52204360003816,74.52204360003816,74.52204360003816,74.52204360003816,74.52204360003816,74.3581239500316,0.6528424000134692,return,0.36899650003761053,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,76.97214820003137,76.97214820003137,76.97214820003137,76.97214820003137,76.97214820003137,return,0.340084100025706,3,0,0,1,0.24,-0.08,return,0.2507177999941632,0,3,0.24,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_20h46.10.468,HideSeek_v1,2022.2.5,59.45458738315335,
