trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,testlen,trial_label,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,3,3,3,7,0,4,12,,train_dim1_2,25,30,5,0,5,0,,,,,,,,,0,0,0,0,0,24,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,3,26,,,,,,,30,,,,,,,,455.06082429998787,455.06082429998787,455.06082429998787,455.06082429998787,455.06082429998787,up,0.4915025000227615,24,0,0,99,0.08,-0.08,up,0.42436790000647306,,,,,453.51890319999075,455.06082429998787,0.08,-0.24,0.0,0.0,-0.24,0.08,0.08,0.08,-0.24,452.44275250000646,452.44275250000646,452.44275250000646,452.44275250000646,452.44275250000646,452.44275250000646,452.44275250000646,452.44275250000646,452.4359778999642,1.151667499972973,return,1.059291499957908,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,3,3,7,0,4,12,,train_dim1_2,25,30,5,0,5,0,,,,,,,,,0,0,0,0,0,24,24,24,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,455.55666040000506,455.55666040000506,455.55666040000506,455.55666040000506,455.55666040000506,up,0.3112929000053555,24,0,0,99,0.08,0.0,up,0.23979109997162595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,3,3,7,0,4,12,,train_dim1_2,25,30,5,0,5,0,,,,,,,,,0,0,0,0,0,24,24,24,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,455.8718753000139,455.8718753000139,455.8718753000139,455.8718753000139,455.8718753000139,up,0.31068840000079945,24,0,0,99,0.08,0.08,up,0.23826240003108978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,3,3,7,0,4,12,,train_dim1_2,25,30,5,0,5,0,,,,,,,,,0,0,0,0,0,24,24,24,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,456.1888044999796,456.1888044999796,456.1888044999796,456.1888044999796,456.1888044999796,up,0.2775424999999814,24,0,0,99,0.08,0.16,up,0.21129209996433929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,3,3,7,0,4,12,,train_dim1_2,25,30,5,0,5,0,,,,,,,,,0,0,0,0,0,24,24,24,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,456.4717284999788,456.4717284999788,456.4717284999788,456.4717284999788,456.4717284999788,return,0.26132039999356493,25,0,0,1,0.08,0.16,return,0.19090619997587055,60,66,0.08,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,4,4,6,0,2,14,,train_dim1_2,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,12,3,27,,,,,,,30,,,,,,,,460.59447660000296,460.59447660000296,460.59447660000296,460.59447660000296,460.59447660000296,up,70.52439899998717,25,0,0,99,0.16,0.0,up,70.44238339998992,,,,,459.0524835999822,460.59447660000296,0.08,0.16,0.32,0.0,0.0,0.08,0.08,0.08,0.16,458.27687349996995,458.27687349996995,458.27687349996995,458.27687349996995,458.27687349996995,458.27687349996995,458.27687349996995,458.27687349996995,458.26846749996184,0.8526806000154465,return,0.7463254000176676,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,4,4,6,0,2,14,,train_dim1_2,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,531.1213744999841,531.1213744999841,531.1213744999841,531.1213744999841,531.1213744999841,up,0.22696379997069016,25,0,0,99,0.16,0.08,up,0.14915780001319945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,4,4,6,0,2,14,,train_dim1_2,26,30,5,0,5,0,,,,,,,,,0,0,0,0,0,25,25,25,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,531.3552049999707,531.3552049999707,531.3552049999707,531.3552049999707,531.3552049999707,return,0.27842480002436787,26,0,0,1,0.16,0.08,return,0.19783429999370128,62,66,0.16,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,4,3,4,0,0,16,,train_dim1_2,27,30,5,0,5,0,,,,,,,,,0,0,0,0,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,14,4,28,,,,,,,30,,,,,,,,535.0434874999919,535.0434874999919,535.0434874999919,535.0434874999919,535.0434874999919,return,0.7081607999862172,27,0,0,1,0.08,-0.08,return,0.6323728000279516,62,66,0.08,-0.08,533.5011251000105,535.0434874999919,0.16,0.08,0.16,0.0,0.0,0.16,0.16,0.16,0.08,533.1681973999948,533.1681973999948,533.1681973999948,533.1681973999948,533.1681973999948,533.1681973999948,533.1681973999948,533.1681973999948,533.1682535999862,0.40203969995491207,return,0.31600349996006116,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,1,4,6,0,5,11,,train_dim1_2,28,30,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,3,29,,,,,,,30,,,,,,,,540.4182438999997,540.4182438999997,540.4182438999997,540.4182438999997,540.4182438999997,up,0.6077274999697693,27,0,0,99,0.16,-0.24,up,0.5195311999996193,,,,,538.8675791000132,540.4182438999997,0.08,-0.08,0.0,0.0,-0.08,0.08,0.08,0.08,-0.08,537.2846452000085,537.2846452000085,537.2846452000085,537.2846452000085,537.2846452000085,537.2846452000085,537.2846452000085,537.2846452000085,537.2844910999702,1.6518349999678321,return,1.5531956000486389,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,1,4,6,0,5,11,,train_dim1_2,28,30,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,541.0199032999808,541.0199032999808,541.0199032999808,541.0199032999808,541.0199032999808,up,0.27761350001674145,27,0,0,99,0.16,-0.15999999999999998,up,0.20935209997696802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,1,4,6,0,5,11,,train_dim1_2,28,30,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,541.3036286999704,541.3036286999704,541.3036286999704,541.3036286999704,541.3036286999704,up,0.2601717000361532,27,0,0,99,0.16,-0.07999999999999997,up,0.19044330000178888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,1,4,6,0,5,11,,train_dim1_2,28,30,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,541.5690321999718,541.5690321999718,541.5690321999718,541.5690321999718,541.5690321999718,up,0.261545000015758,27,0,0,99,0.16,2.7755575615628914e-17,up,0.18725189997348934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,1,4,6,0,5,11,,train_dim1_2,28,30,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,541.8372375000035,541.8372375000035,541.8372375000035,541.8372375000035,541.8372375000035,up,0.2608466999954544,27,0,0,99,0.16,0.08000000000000003,up,0.19323630002327263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,1,4,6,0,5,11,,train_dim1_2,28,30,5,0,5,0,,,,,,,,,0,0,0,0,0,27,27,27,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,542.1031926000142,542.1031926000142,542.1031926000142,542.1031926000142,542.1031926000142,return,0.2276811000192538,28,0,0,1,0.16,0.08000000000000003,return,0.16242579999379814,67,66,0.16,0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,2,2,2,6,0,4,12,,train_dim1_2,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,11,4,30,,,,,,,30,,,,,,,,549.6760004999815,549.6760004999815,549.6760004999815,549.6760004999815,549.6760004999815,up,0.8413399999844842,28,0,0,99,0,-0.15999999999999998,up,0.7683676999877207,,,,,548.1344046999584,549.6760004999815,0.16,0.08,0.4,0.0,-0.12,0.16,0.16,0.16,0.08,543.8725165000069,543.8725165000069,543.8725165000069,543.8725165000069,543.8725165000069,543.8725165000069,543.8725165000069,543.8725165000069,543.8679792000039,4.335382899967954,return,4.232565100013744,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,2,2,2,6,0,4,12,,train_dim1_2,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,550.5194414000143,550.5194414000143,550.5194414000143,550.5194414000143,550.5194414000143,up,0.17773529997793958,28,0,0,99,0,-0.07999999999999997,up,0.113470199983567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,2,2,2,6,0,4,12,,train_dim1_2,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,550.7016957000014,550.7016957000014,550.7016957000014,550.7016957000014,550.7016957000014,up,0.2110555000253953,28,0,0,99,0,2.7755575615628914e-17,up,0.14338859997224063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,2,2,2,6,0,4,12,,train_dim1_2,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,550.9217505999841,550.9217505999841,550.9217505999841,550.9217505999841,550.9217505999841,up,0.17759779997868463,28,0,0,99,0,0.08000000000000003,up,0.10308700002497062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,2,2,2,6,0,4,12,,train_dim1_2,29,30,5,0,5,0,,,,,,,,,0,0,0,0,0,28,28,28,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,551.1035414999933,551.1035414999933,551.1035414999933,551.1035414999933,551.1035414999933,return,0.2607290999731049,29,0,0,1,0,0.08000000000000003,return,0.19495470001129434,71,66,0,0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,0,2,0,1,15,,train_dim1_2,30,30,5,0,5,0,,,,,,,,,0,0,0,0,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,12,2,31,,,,,,,30,,,,,,,,554.7425985999871,554.7425985999871,554.7425985999871,554.7425985999871,554.7425985999871,up,0.9252330000163056,29,0,0,99,-0.16,-0.24,up,0.8482166999601759,,,,,553.2012749999994,554.7425985999871,0,0.08,0.32,0.0,-0.07999999999999999,0,0.0,0,0.08,552.9082232000073,552.9082232000073,552.9082232000073,552.9082232000073,552.9082232000073,552.9082232000073,552.9082232000073,552.9082232000073,552.9009232999815,0.3692041999893263,return,0.27707910002209246,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,0,2,0,1,15,,train_dim1_2,30,30,5,0,5,0,,,,,,,,,0,0,0,0,0,29,29,29,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,555.6756135000032,555.6756135000032,555.6756135000032,555.6756135000032,555.6756135000032,return,0.27735450002364814,30,0,0,1,-0.16,-0.24,return,0.19377610000083223,72,66,-0.16,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,,,,,,,,,,,30,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,15,0,32,17,0.7,2.5,2,1,2,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_3.1.xlsx,99,1,3,1,0,,,,,,,,,,,1,,,,,,,,,562.1011875999975,563.6372360999812,-0.16,-0.24,0.08,0.0,-0.28,-0.16,-0.16,-0.16,-0.24,557.4950152999954,557.4950152999954,557.4950152999954,557.4950152999954,557.4950152999954,557.4950152999954,557.4950152999954,557.4950152999954,557.4845037999621,4.685167299991008,return,4.5855677999788895,0,1.4583333333333333,0,2,30,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide23.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio23.wav,563.6372360999812,563.6343319999927,23,"[4.644008600036614, 0.3743260999908671, 0.39635190000990406, 0.37714880000567064, 0.48543589998735115, 0.37962809996679425, 0.41163279995089397, 0.45220970001537353, 1.1445273999706842, 0.7237837999709882, 0.6556941000162624, 0.6399773000157438, 0.8884019000106491, 0.5702399000292644, 0.8402631999924779, 0.4707971000461839, 2.7468074000207707, 1.8378130000201054, 0.6436516999965534, 1.2029773999820463, 2.9141692999983206, 0.8652139999903738, 1.4952079000067897]","[0.14003739994950593, 0.1639331000042148, 0.12865879997843876, 0.15204760001506656, 0.16213889996288344, 0.1779988999478519, 0.15157809999072924, 0.1603078999905847, 0.1717153000063263, 0.15542990004178137, 0.17367629997897893, 0.6399841000093147, 0.17017350002424791, 0.570245300012175, 0.16953720001038164, 0.47080440004356205, 0.07051640003919601, 0.04315119999228045, 0.052645299991127104, 1.2029838999733329, 2.9141762999934144, 0.8652202999801375, 1.4952153000049293]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide24.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio24.wav,565.1800690999953,565.167444499972,24,"[4.644008600036614, 0.3743260999908671, 0.39635190000990406, 0.37714880000567064, 0.48543589998735115, 0.37962809996679425, 0.41163279995089397, 0.45220970001537353, 1.1445273999706842, 0.7237837999709882, 0.6556941000162624, 0.6399773000157438, 0.8884019000106491, 0.5702399000292644, 0.8402631999924779, 0.4707971000461839, 2.7468074000207707, 1.8378130000201054, 0.6436516999965534, 1.2029773999820463, 2.9141692999983206, 0.8652139999903738, 1.4952079000067897, 0.537330099963583]","[0.14003739994950593, 0.1639331000042148, 0.12865879997843876, 0.15204760001506656, 0.16213889996288344, 0.1779988999478519, 0.15157809999072924, 0.1603078999905847, 0.1717153000063263, 0.15542990004178137, 0.17367629997897893, 0.6399841000093147, 0.17017350002424791, 0.570245300012175, 0.16953720001038164, 0.47080440004356205, 0.07051640003919601, 0.04315119999228045, 0.052645299991127104, 1.2029838999733329, 2.9141762999934144, 0.8652202999801375, 0.06902019999688491, 0.5373359999503009]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide25.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio25.wav,565.7696701000095,565.7679446999565,25,"[4.644008600036614, 0.3743260999908671, 0.39635190000990406, 0.37714880000567064, 0.48543589998735115, 0.37962809996679425, 0.41163279995089397, 0.45220970001537353, 1.1445273999706842, 0.7237837999709882, 0.6556941000162624, 0.6399773000157438, 0.8884019000106491, 0.5702399000292644, 0.8402631999924779, 0.4707971000461839, 2.7468074000207707, 1.8378130000201054, 0.6436516999965534, 1.2029773999820463, 2.9141692999983206, 0.8652139999903738, 1.4952079000067897, 0.537330099963583, 1.6125381999881938]","[0.14003739994950593, 0.1639331000042148, 0.12865879997843876, 0.15204760001506656, 0.16213889996288344, 0.1779988999478519, 0.15157809999072924, 0.1603078999905847, 0.1717153000063263, 0.15542990004178137, 0.17367629997897893, 0.6399841000093147, 0.17017350002424791, 0.570245300012175, 0.16953720001038164, 0.47080440004356205, 0.07051640003919601, 0.04315119999228045, 0.052645299991127104, 1.2029838999733329, 2.9141762999934144, 0.8652202999801375, 0.06902019999688491, 0.045404599979519844, 1.612547299999278]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
1,2,3,7,4,5,1,65,2,instr_dim2_1,,,6,0,6,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_3.xlsx,stimuli/alien_stimuli/65.png,567.4841468000086,567.4841468000086,567.4841468000086,567.4841468000086,567.4508878999914,return,1.3060121000162326,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",4,3,7,2,0.08,0.4,568.9677104000002,568.9677104000002,568.9677104000002,568.9677104000002,568.9677104000002,568.9677104000002,568.9677104000002,568.9011667999555,1.5503163000103086,return,1.3709905999712646,stimuli/alien_stimuli/65.png,65,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,,,,,,,,,,,25,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,2.5,2,99,3,25,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_3.1.xlsx,99,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide26.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio26.wav,570.4682706999592,570.4673290000005,26,"[4.644008600036614, 0.3743260999908671, 0.39635190000990406, 0.37714880000567064, 0.48543589998735115, 0.37962809996679425, 0.41163279995089397, 0.45220970001537353, 1.1445273999706842, 0.7237837999709882, 0.6556941000162624, 0.6399773000157438, 0.8884019000106491, 0.5702399000292644, 0.8402631999924779, 0.4707971000461839, 2.7468074000207707, 1.8378130000201054, 0.6436516999965534, 1.2029773999820463, 2.9141692999983206, 0.8652139999903738, 1.4952079000067897, 0.537330099963583, 1.6125381999881938, 0.7659803999704309]","[0.14003739994950593, 0.1639331000042148, 0.12865879997843876, 0.15204760001506656, 0.16213889996288344, 0.1779988999478519, 0.15157809999072924, 0.1603078999905847, 0.1717153000063263, 0.15542990004178137, 0.17367629997897893, 0.6399841000093147, 0.17017350002424791, 0.570245300012175, 0.16953720001038164, 0.47080440004356205, 0.07051640003919601, 0.04315119999228045, 0.052645299991127104, 1.2029838999733329, 2.9141762999934144, 0.8652202999801375, 0.06902019999688491, 0.045404599979519844, 1.612547299999278, 0.7659900999860838]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
