trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,cumAcctrain_check,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,within_saveACC_train,earlystop_wloop,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,3,4,3,5,0,1,62,,train_dim1_1,5,24,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,40.57741230004467,40.57741230004467,40.57741230004467,40.57741230004467,40.57741230004467,return,0.31031020008958876,5,0,1,0.08,0.0,return,0.22839400032535195,None,14,0,0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,3,7,,,,,,,,24,,,,,,,,44.71132760006003,44.71132760006003,44.71132760006003,44.71132760006003,44.71132760006003,up,0.40823469986207783,5,0,99,0.16,-0.32,up,0.32395610003732145,None,,,,,43.15893319994211,44.71132760006003,0.08,0,0.08,0.0,-0.04,0.08,0.08,0.08,0,42.458719100104645,42.458719100104645,42.458719100104645,42.458719100104645,42.458719100104645,42.458719100104645,42.458719100104645,42.458719100104645,42.442016659909854,0.8179508000612259,return,0.6723808001261204,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.126375699881464,45.126375699881464,45.126375699881464,45.126375699881464,45.126375699881464,up,0.26035159989260137,5,0,99,0.16,-0.24,up,0.1707577002234757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.39397530001588,45.39397530001588,45.39397530001588,45.39397530001588,45.39397530001588,up,0.26068939990364015,5,0,99,0.16,-0.15999999999999998,up,0.18211739999242127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.66322489990853,45.66322489990853,45.66322489990853,45.66322489990853,45.66322489990853,up,0.27767039998434484,5,0,99,0.16,-0.07999999999999997,up,0.19331320002675056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.94517099997029,45.94517099997029,45.94517099997029,45.94517099997029,45.94517099997029,return,0.6281131999567151,6,0,1,0.16,-0.07999999999999997,return,0.5462451002094895,None,18,0,0.16,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,3,0,6,0,3,64,,train_dim1_1,7,24,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,8,,,,,,,,24,,,,,,,,50.64608999993652,50.64608999993652,50.64608999993652,50.64608999993652,50.64608999993652,up,0.3406538001727313,6,0,99,-0.16,-0.08,up,0.2600346002727747,None,,,,,49.092754000099376,50.64608999993652,0.16,-0.08,0.32,0.0,-0.24000000000000002,0.16,0.16,0.16,-0.08,48.12689490010962,48.12689490010962,48.12689490010962,48.12689490010962,48.12689490010962,48.12689490010962,48.12689490010962,48.12689490010962,48.108629679959265,1.068151299841702,return,0.9379726001061499,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,3,0,6,0,3,64,,train_dim1_1,7,24,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,50.99518930003978,50.99518930003978,50.99518930003978,50.99518930003978,50.99518930003978,up,0.24378160014748573,6,0,99,-0.16,0.0,up,0.14983510016463697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,3,0,6,0,3,64,,train_dim1_1,7,24,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,51.24550190009177,51.24550190009177,51.24550190009177,51.24550190009177,51.24550190009177,up,0.16053249989636242,6,0,99,-0.16,0.08,up,0.07409870019182563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,3,0,6,0,3,64,,train_dim1_1,7,24,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,51.412660599919036,51.412660599919036,51.412660599919036,51.412660599919036,51.412660599919036,return,0.32801309996284544,7,0,1,-0.16,0.08,return,0.24537410028278828,None,21,0,-0.16,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,0,9,,,,,,,,24,,,,,,,,55.91206969995983,55.91206969995983,55.91206969995983,55.91206969995983,55.91206969995983,up,0.4419631001073867,7,0,99,0.16,-0.24,up,0.3523353000637144,None,,,,,54.358642200008035,55.91206969995983,-0.16,0.08,0.24,0.0,-0.04,-0.16,-0.16,-0.16,0.08,53.31005760002881,53.31005760002881,53.31005760002881,53.31005760002881,53.31005760002881,53.31005760002881,53.31005760002881,53.31005760002881,53.29227206008508,1.167401700047776,return,1.029251400148496,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,56.36301389988512,56.36301389988512,56.36301389988512,56.36301389988512,56.36301389988512,up,0.22642080020159483,7,0,99,0.16,-0.15999999999999998,up,0.1374380001798272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,56.594407099997625,56.594407099997625,56.594407099997625,56.594407099997625,56.594407099997625,up,0.22761390008963645,7,0,99,0.16,-0.07999999999999997,up,0.14457870018668473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,56.82891910010949,56.82891910010949,56.82891910010949,56.82891910010949,56.82891910010949,up,0.24415189982391894,7,0,99,0.16,2.7755575615628914e-17,up,0.14803549996577203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,57.0918741999194,57.0918741999194,57.0918741999194,57.0918741999194,57.0918741999194,up,0.19380859984084964,7,0,99,0.16,0.08000000000000003,up,0.09842800023034215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,57.2926473999396,57.2926473999396,57.2926473999396,57.2926473999396,57.2926473999396,return,0.32725859992206097,8,0,1,0.16,0.08000000000000003,return,0.22835180023685098,None,26,0,0.16,0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,1,3,1,6,0,3,64,,train_dim1_1,9,24,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,4,10,,,,,,,,24,,,,,,,,61.961475800024346,61.961475800024346,61.961475800024346,61.961475800024346,61.961475800024346,up,0.37466970016248524,8,0,99,-0.08,-0.08,up,0.2890750002115965,None,,,,,60.40849649999291,61.961475800024346,0.16,0.08,0.4,0.0,-0.12,0.16,0.16,0.16,0.08,59.191990999970585,59.191990999970585,59.191990999970585,59.191990999970585,59.191990999970585,59.191990999970585,59.191990999970585,59.191990999970585,59.1751248399727,1.351724100066349,return,1.1854834002442658,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,1,3,1,6,0,3,64,,train_dim1_1,9,24,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,62.34435150003992,62.34435150003992,62.34435150003992,62.34435150003992,62.34435150003992,up,0.24367709993384778,8,0,99,-0.08,0.0,up,0.1549469002056867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,1,3,1,6,0,3,64,,train_dim1_1,9,24,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,62.59496850008145,62.59496850008145,62.59496850008145,62.59496850008145,62.59496850008145,up,0.1940337000414729,8,0,99,-0.08,0.08,up,0.10844790027476847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,1,3,1,6,0,3,64,,train_dim1_1,9,24,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,62.795857900055125,62.795857900055125,62.795857900055125,62.795857900055125,62.795857900055125,return,0.3776819999329746,9,0,1,-0.08,0.08,return,0.28525880025699735,None,29,0,-0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,1,11,,,,,,,,24,,,,,,,,67.0786818000488,67.0786818000488,67.0786818000488,67.0786818000488,67.0786818000488,up,0.3079809001646936,9,0,99,-0.16,-0.32,up,0.22052620025351644,None,,,,,65.52532249991782,67.0786818000488,-0.08,0.08,0.24,0.0,-0.04,-0.08,-0.08,-0.08,0.08,64.74184329994023,64.74184329994023,64.74184329994023,64.74184329994023,64.74184329994023,64.74184329994023,64.74184329994023,64.74184329994023,64.7251521599479,0.9016478999983519,return,0.7654522000811994,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,67.39434799994342,67.39434799994342,67.39434799994342,67.39434799994342,67.39434799994342,up,0.2272190998774022,9,0,99,-0.16,-0.24,up,0.13233650010079145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,67.6292936000973,67.6292936000973,67.6292936000973,67.6292936000973,67.6292936000973,up,0.17718360014259815,9,0,99,-0.16,-0.15999999999999998,up,0.08395790006034076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,67.81175350002013,67.81175350002013,67.81175350002013,67.81175350002013,67.81175350002013,up,0.14451109990477562,9,0,99,-0.16,-0.07999999999999997,up,0.051505499985069036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,67.96321010007523,67.96321010007523,67.96321010007523,67.96321010007523,67.96321010007523,return,0.29406330012716353,10,0,1,-0.16,-0.07999999999999997,return,0.20039560017175972,None,33,0,-0.16,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,2,4,3,0,1,62,,train_dim1_1,11,24,2,0,2,0,,,,,,,,,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,12,,,,,,,,24,,,,,,,,72.35907389991917,72.35907389991917,72.35907389991917,72.35907389991917,72.35907389991917,up,0.5914432001300156,10,0,99,0.16,-0.15999999999999998,up,0.4959164001047611,None,,,,,70.79190939990804,72.35907389991917,-0.16,-0.08,0.32,0.0,-0.24000000000000002,-0.16,-0.16,-0.16,-0.08,69.82542050001211,69.82542050001211,69.82542050001211,69.82542050001211,69.82542050001211,69.82542050001211,69.82542050001211,69.82542050001211,69.8082550600171,1.0853067999705672,return,0.936625000089407,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,2,4,3,0,1,62,,train_dim1_1,11,24,2,0,2,0,,,,,,,,,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,72.9586320000235,72.9586320000235,72.9586320000235,72.9586320000235,72.9586320000235,return,0.29381010006181896,11,0,1,0.16,-0.15999999999999998,return,0.1998829001095146,None,34,0,0.16,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,4,13,,,,,,,,24,,,,,,,,76.79164419998415,76.79164419998415,76.79164419998415,76.79164419998415,76.79164419998415,up,0.5229021001141518,11,0,99,0.08,-0.32,up,0.4242543000727892,None,,,,,75.2256008000113,76.79164419998415,0.16,-0.16,0.08,0.0,-0.2,0.16,0.16,0.16,-0.16,74.80890340008773,74.80890340008773,74.80890340008773,74.80890340008773,74.80890340008773,74.80890340008773,74.80890340008773,74.80890340008773,74.7923516599927,0.5350124000106007,return,0.39765860023908317,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,77.31065870006569,77.31065870006569,77.31065870006569,77.31065870006569,77.31065870006569,up,0.24339299998246133,11,0,99,0.08,-0.24,up,0.16077090008184314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,77.56196999992244,77.56196999992244,77.56196999992244,77.56196999992244,77.56196999992244,up,0.2606798999477178,11,0,99,0.08,-0.15999999999999998,up,0.1801009001210332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,77.82641320000403,77.82641320000403,77.82641320000403,77.82641320000403,77.82641320000403,up,0.2610752999316901,11,0,99,0.08,-0.07999999999999997,up,0.17703990009613335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,78.09556169994175,78.09556169994175,78.09556169994175,78.09556169994175,78.09556169994175,up,0.24438120005652308,11,0,99,0.08,2.7755575615628914e-17,up,0.14791980013251305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,78.34574280004017,78.34574280004017,78.34574280004017,78.34574280004017,78.34574280004017,return,0.2942548000719398,12,0,1,0.08,2.7755575615628914e-17,return,0.19778010016307235,None,39,0,0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,14,,,,,,,,24,,,,,,,,82.29172229999676,82.29172229999676,82.29172229999676,82.29172229999676,82.29172229999676,up,0.44034439977258444,12,0,99,0,-0.24,up,0.34686990012414753,None,,,,,80.72500559990294,82.29172229999676,0.08,0,0.4,0.0,-0.2,0.08,0.08,0.08,0,80.22502289991826,80.22502289991826,80.22502289991826,80.22502289991826,80.22502289991826,80.22502289991826,80.22502289991826,80.22502289991826,80.2082599600777,0.6190303999464959,return,0.4828197001479566,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,82.74246970005333,82.74246970005333,82.74246970005333,82.74246970005333,82.74246970005333,up,0.24261590000241995,12,0,99,0,-0.15999999999999998,up,0.14307649992406368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,82.99174609989859,82.99174609989859,82.99174609989859,82.99174609989859,82.99174609989859,up,0.2095806000288576,12,0,99,0,-0.07999999999999997,up,0.10367620014585555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,2,1,2,4,0,3,64,,train_dim1_1,13,24,2,0,2,0,,,,,,,,,0,0,0,0,0,12,12,12,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,83.19316660007462,83.19316660007462,83.19316660007462,83.19316660007462,83.19316660007462,return,0.3279064998496324,13,0,1,0,-0.07999999999999997,return,0.24529340001754463,None,42,0,0,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,15,,,,,,,,24,,,,,,,,87.41130460007116,87.41130460007116,87.41130460007116,87.41130460007116,87.41130460007116,up,0.5246600999962538,13,0,99,0.16,-0.08,up,0.4414588001091033,None,,,,,85.85885439999402,87.41130460007116,0,-0.08,0.24,0.0,-0.2,0,0.0,0,-0.08,85.0758032000158,85.0758032000158,85.0758032000158,85.0758032000158,85.0758032000158,85.0758032000158,85.0758032000158,85.0758032000158,85.05821127998642,0.8845085001084954,return,0.7612064001150429,None,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
,4,3,4,7,0,4,65,,train_dim1_1,14,24,2,0,2,0,,,,,,,,,0,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,87.94377600005828,87.94377600005828,87.94377600005828,87.94377600005828,87.94377600005828,up,0.34423020016402006,13,0,99,0.16,0.0,up,0.26401220029219985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_15h53.26.994,HideSeek_v1,2023.1.3,60.053928446875894,
