trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio11.wav,86.92801149998559,86.91799224002752,11,"[4.064566799963359, 0.2738944999873638, 0.28889940003864467, 0.2527570000384003, 0.33008450001943856, 0.4380786999827251, 0.2201647000038065, 0.3672650999506004, 0.39137780002783984, 0.47789779998129234, 0.5746469000005163]","[0.12495259998831898, 0.14018130005570129, 0.11975980002898723, 0.14660450001247227, 0.1564051000168547, 0.07048769999528304, 0.14979869994567707, 0.13940000004367903, 0.14437429996905848, 0.15669799997704104, 0.5746559999533929]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio12.wav,87.584811000037,87.56906220002566,12,"[4.064566799963359, 0.2738944999873638, 0.28889940003864467, 0.2527570000384003, 0.33008450001943856, 0.4380786999827251, 0.2201647000038065, 0.3672650999506004, 0.39137780002783984, 0.47789779998129234, 0.5746469000005163, 0.5222190999775194]","[0.12495259998831898, 0.14018130005570129, 0.11975980002898723, 0.14660450001247227, 0.1564051000168547, 0.07048769999528304, 0.14979869994567707, 0.13940000004367903, 0.14437429996905848, 0.15669799997704104, 0.12278299999888986, 0.5222276999847963]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
1,2,3,2,8,0,5,11,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/11.png,88.21751620003488,88.21751620003488,88.21751620003488,88.21751620003488,88.18514686004491,return,0.9308579000062309,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,3,2,2,0.4,0.0,89.31759049999528,89.31759049999528,89.31759049999528,89.31759049999528,89.31759049999528,89.31759049999528,89.31759049999528,89.28474868002813,0.6010443000122905,return,0.4262284000287764,stimuli/alien_stimuli/11.png,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,,,,,,,,,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio13.wav,89.92275900003733,89.91804410004988,13,"[4.064566799963359, 0.2738944999873638, 0.28889940003864467, 0.2527570000384003, 0.33008450001943856, 0.4380786999827251, 0.2201647000038065, 0.3672650999506004, 0.39137780002783984, 0.47789779998129234, 0.5746469000005163, 0.5222190999775194, 1.0836321999668144]","[0.12495259998831898, 0.14018130005570129, 0.11975980002898723, 0.14660450001247227, 0.1564051000168547, 0.07048769999528304, 0.14979869994567707, 0.13940000004367903, 0.14437429996905848, 0.15669799997704104, 0.12278299999888986, 0.5222276999847963, 1.0836428999900818]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio14.wav,91.07933199999388,91.06801849999465,14,"[4.064566799963359, 0.2738944999873638, 0.28889940003864467, 0.2527570000384003, 0.33008450001943856, 0.4380786999827251, 0.2201647000038065, 0.3672650999506004, 0.39137780002783984, 0.47789779998129234, 0.5746469000005163, 0.5222190999775194, 1.0836321999668144, 0.9395300000323914]","[0.12495259998831898, 0.14018130005570129, 0.11975980002898723, 0.14660450001247227, 0.1564051000168547, 0.07048769999528304, 0.14979869994567707, 0.13940000004367903, 0.14437429996905848, 0.15669799997704104, 0.12278299999888986, 0.5222276999847963, 0.12353290000464767, 0.9395401999936439]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
2,0,3,0,3,0,0,16,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,92.11660040001152,92.11660040001152,92.11660040001152,92.11660040001152,92.11830282000591,return,0.7993298000073992,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,3,0,0,0.0,0.0,93.06771159998607,93.06771159998607,93.06771159998607,93.06771159998607,93.06771159998607,93.06771159998607,93.06771159998607,93.0511685800273,0.9340030999737792,return,0.7781840999959968,stimuli/alien_stimuli/16.png,16,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,,,,,,,,,,,30,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio15.wav,94.02420500002336,94.01801010000054,15,"[4.064566799963359, 0.2738944999873638, 0.28889940003864467, 0.2527570000384003, 0.33008450001943856, 0.4380786999827251, 0.2201647000038065, 0.3672650999506004, 0.39137780002783984, 0.47789779998129234, 0.5746469000005163, 0.5222190999775194, 1.0836321999668144, 0.9395300000323914, 0.9284333999967203]","[0.12495259998831898, 0.14018130005570129, 0.11975980002898723, 0.14660450001247227, 0.1564051000168547, 0.07048769999528304, 0.14979869994567707, 0.13940000004367903, 0.14437429996905848, 0.15669799997704104, 0.12278299999888986, 0.5222276999847963, 0.12353290000464767, 0.9395401999936439, 0.928442400007043]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio16.wav,95.02700629999163,95.01782310003182,16,"[4.064566799963359, 0.2738944999873638, 0.28889940003864467, 0.2527570000384003, 0.33008450001943856, 0.4380786999827251, 0.2201647000038065, 0.3672650999506004, 0.39137780002783984, 0.47789779998129234, 0.5746469000005163, 0.5222190999775194, 1.0836321999668144, 0.9395300000323914, 0.9284333999967203, 1.0589405999635346]","[0.12495259998831898, 0.14018130005570129, 0.11975980002898723, 0.14660450001247227, 0.1564051000168547, 0.07048769999528304, 0.14979869994567707, 0.13940000004367903, 0.14437429996905848, 0.15669799997704104, 0.12278299999888986, 0.5222276999847963, 0.12353290000464767, 0.9395401999936439, 0.1433050999767147, 1.0589508999837562]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,0,0,0,1,0,1,15,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,96.19183120003436,96.19183120003436,96.19183120003436,96.19183120003436,96.19183120003436,up,1.4056514999829233,0,0,0,99,-0.16,-0.32,up,1.304046000004746,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,0,0,0,1,0,1,15,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,97.61754629999632,97.61754629999632,97.61754629999632,97.61754629999632,97.61754629999632,return,0.37481269997078925,1,0,0,1,-0.16,-0.32,return,0.26433609996456653,1,0,-0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,3,2,3,2,0,0,16,,train_dim1_1,2,30,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,15,0,3,,,,,,,30,,,,,,,,101.42067730001872,101.42067730001872,101.42067730001872,101.42067730001872,101.42067730001872,return,0.8352803000016138,2,0,0,1,0.08,-0.24,return,0.7387714000069536,1,0,0.08,-0.24,99.8508104000357,101.42067730001872,-0.16,-0.32,0.08,0.0,-0.36,-0.16,-0.16,-0.16,-0.32,99.57761859998573,99.57761859998573,99.57761859998573,99.57761859998573,99.57761859998573,99.57761859998573,99.57761859998573,99.57761859998573,99.55160494000883,0.4360482000047341,return,0.2483057999634184,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,2,3,2,5,0,2,14,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,3,4,,,,,,,30,,,,,,,,105.73134270001901,105.73134270001901,105.73134270001901,105.73134270001901,105.73134270001901,up,1.0702181999804452,2,0,0,99,0,-0.08,up,0.9583220999920741,,,,,104.15071160002844,105.73134270001901,0.08,-0.24,0.0,0.0,-0.24,0.08,0.08,0.08,-0.24,103.83428960002493,103.83428960002493,103.83428960002493,103.83428960002493,103.83428960002493,103.83428960002493,103.83428960002493,103.83428960002493,103.80145951999583,0.45274460001382977,return,0.29617220000363886,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,2,3,2,5,0,2,14,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,106.79592130001402,106.79592130001402,106.79592130001402,106.79592130001402,106.79592130001402,up,0.4251913000480272,2,0,0,99,0,0.0,up,0.33998749998863786,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
,2,3,2,5,0,2,14,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,107.23367550002877,107.23367550002877,107.23367550002877,107.23367550002877,107.23367550002877,return,0.5747683999943547,3,0,0,1,0,0.0,return,0.4706105000223033,3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h41.03.563,HideSeek_v1,2022.2.5,60.15149754586936,
