trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio11.wav,29.44701480004005,29.430412179988345,11,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.15578739996999502]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio12.wav,29.64735780004412,29.630531570006863,12,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio13.wav,29.863873000023887,29.847080539981835,13,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.08478170004673302]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio14.wav,29.997577100002673,29.98029937001993,14,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio15.wav,30.230551700049546,30.214225229976,15,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio16.wav,30.35183140001027,30.34702456999221,16,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026, 0.12649400002555922]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084, 0.12650190002750605]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio17.wav,30.580336800019722,30.564226539991797,17,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026, 0.12649400002555922, 0.06845650001196191]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084, 0.12650190002750605, 0.0684645000146702]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio18.wav,30.681855600036215,30.680478369997584,18,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026, 0.12649400002555922, 0.06845650001196191, 0.3287265000399202]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084, 0.12650190002750605, 0.17825019999872893, 0.32873360003577545]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio19.wav,31.063443800027017,31.04718587000971,19,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026, 0.12649400002555922, 0.06845650001196191, 0.3287265000399202, 0.1408409000141546]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084, 0.12650190002750605, 0.17825019999872893, 0.00019869999960064888, 0.140850700030569]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio20.wav,31.24773250002181,31.230566570017256,20,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026, 0.12649400002555922, 0.06845650001196191, 0.3287265000399202, 0.1408409000141546, 0.14100730000063777]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084, 0.12650190002750605, 0.17825019999872893, 0.00019869999960064888, 0.0002004000125452876, 0.141014399996493]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio21.wav,31.49685190001037,31.48079752997146,21,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026, 0.12649400002555922, 0.06845650001196191, 0.3287265000399202, 0.1408409000141546, 0.14100730000063777, 0.08885990001726896]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084, 0.12650190002750605, 0.17825019999872893, 0.00019869999960064888, 0.0002004000125452876, 0.141014399996493, 0.0888670000131242]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio22.wav,31.701928600028623,31.69713181999978,22,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026, 0.12649400002555922, 0.06845650001196191, 0.3287265000399202, 0.1408409000141546, 0.14100730000063777, 0.08885990001726896, 0.29297339997719973]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084, 0.12650190002750605, 0.17825019999872893, 0.00019869999960064888, 0.0002004000125452876, 0.141014399996493, 0.09309380000922829, 0.2929821999859996]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide23.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio23.wav,32.097610700002406,32.09720923000132,23,"[4.724720900005195, 0.2879864000133239, 0.10671300004469231, 0.1353304999647662, 0.27973569999448955, 0.16368399997008964, 0.12829970003804192, 0.14314360002754256, 0.12863029999425635, 0.13843019999330863, 0.15578079997794703, 0.12513339996803552, 0.08477450005011633, 0.12579830002505332, 0.09001340001123026, 0.12649400002555922, 0.06845650001196191, 0.3287265000399202, 0.1408409000141546, 0.14100730000063777, 0.08885990001726896, 0.29297339997719973, 0.0979582000290975]","[4.724733799987007, 0.2879939000122249, 0.000221800000872463, 0.012819499999750406, 0.014468999987002462, 0.00021229998674243689, 0.00021000002743676305, 0.14314920001197606, 0.0001878999755717814, 0.00018689996795728803, 0.00019809999503195286, 0.12514049996389076, 0.0002145000034943223, 0.12580700003309175, 0.0900207000086084, 0.12650190002750605, 0.17825019999872893, 0.00019869999960064888, 0.0002004000125452876, 0.141014399996493, 0.09309380000922829, 0.2929821999859996, 0.09796570002799854]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h41.47.026,HideSeek_v1,2022.2.5,60.18121768238091,
