trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,wLy_dir,wLx_dir,x_movePos,y_movePos,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/25.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.344981100061,1055.344981100061,1055.344981100061,1055.344981100061,1055.344981100061,-182,-180,down,1.3796420000726357,7,99,down,1.2846483000321314,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.726515199989,1056.726515199989,1056.726515199989,1056.726515199989,1056.726515199989,-183,-180,down,0.24266069999430329,7,99,down,0.15887909999582916,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.9756535000633,1056.9756535000633,1056.9756535000633,1056.9756535000633,1056.9756535000633,-184,-180,down,0.30997379997279495,7,99,down,0.23404430004302412,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.2936660000123,1057.2936660000123,1057.2936660000123,1057.2936660000123,1057.2936660000123,-185,-180,down,0.7437460999935865,7,99,down,0.666351499967277,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.0437383000972,1058.0437383000972,1058.0437383000972,1058.0437383000972,1058.0437383000972,-186,-180,down,0.09317480004392564,7,99,down,0.009076399961486459,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.1436998000136,1058.1436998000136,1058.1436998000136,1058.1436998000136,1058.1436998000136,-186,-181,left,0.8268438999075443,7,99,left,0.7352183999028057,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.15999999999999998,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.978394200094,1058.978394200094,1058.978394200094,1058.978394200094,1058.978394200094,-186,-182,left,0.41003430006094277,7,99,left,0.3307057999772951,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.07999999999999997,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.3957724000793,1059.3957724000793,1059.3957724000793,1059.3957724000793,1059.3957724000793,-186,-183,left,0.37690600007772446,7,99,left,0.29334150010254234,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-2.7755575615628914e-17,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.7808067000005,1059.7808067000005,1059.7808067000005,1059.7808067000005,1059.7808067000005,-186,-184,left,0.4595629998948425,7,99,left,0.366089400020428,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-2.7755575615628914e-17,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.2456026000436,1060.2456026000436,1060.2456026000436,1060.2456026000436,1060.2456026000436,-186,-184,return,0.5769453999819234,7,0,return,0.49362909991759807,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,6,2,2,-4,-4,25,,test_exp,9,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/25.png,25,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.7791452000383,1061.8278176999884,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,8,5,6,1,-2,-4,45,,test_exp,10,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/45.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.48,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.8278176999884,1061.8278176999884,1061.8278176999884,1061.8278176999884,1061.8278176999884,-187,-184,down,1.2799354000017047,7,99,down,1.2023670000489801,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,8,5,6,1,-2,-4,45,,test_exp,10,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.48,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.110999000026,1063.110999000026,1063.110999000026,1063.110999000026,1063.110999000026,-188,-184,down,0.375646400032565,7,99,down,0.3039756999351084,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,8,5,6,1,-2,-4,45,,test_exp,10,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.48,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.4937019000063,1063.4937019000063,1063.4937019000063,1063.4937019000063,1063.4937019000063,-189,-184,down,0.3433176000835374,7,99,down,0.26291070005390793,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,8,5,6,1,-2,-4,45,,test_exp,10,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.48,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.8438672000775,1063.8438672000775,1063.8438672000775,1063.8438672000775,1063.8438672000775,-190,-184,down,0.3432417999720201,7,99,down,0.2642335999989882,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,8,5,6,1,-2,-4,45,,test_exp,10,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.39999999999999997,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.1934774999972,1064.1934774999972,1064.1934774999972,1064.1934774999972,1064.1934774999972,-190,-185,left,0.5267483000643551,7,99,left,0.4432651000097394,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,8,5,6,1,-2,-4,45,,test_exp,10,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.31999999999999995,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.7289377000416,1064.7289377000416,1064.7289377000416,1064.7289377000416,1064.7289377000416,-190,-186,left,1.0106657999567688,7,99,left,0.9245167999761179,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,8,5,6,1,-2,-4,45,,test_exp,10,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.31999999999999995,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.7456954000518,1065.7456954000518,1065.7456954000518,1065.7456954000518,1065.7456954000518,-190,-186,return,0.1761312000453472,8,1,return,0.09461720008403063,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,8,5,6,1,-2,-4,45,,test_exp,10,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/45.png,45,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.8836294000503,1066.9526992000174,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/24.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.56,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.9526992000174,1066.9526992000174,1066.9526992000174,1066.9526992000174,1066.9526992000174,-191,-186,down,0.662684400100261,8,99,down,0.5525073000462726,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.602491900092,1067.602491900092,1067.602491900092,1067.602491900092,1067.602491900092,-192,-186,down,0.3093022999819368,8,99,down,0.23159810004290193,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.56,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.9174543999834,1067.9174543999834,1067.9174543999834,1067.9174543999834,1067.9174543999834,-193,-186,down,1.0272526999469846,8,99,down,0.9508770999964327,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.48000000000000004,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.9528110000538,1068.9528110000538,1068.9528110000538,1068.9528110000538,1068.9528110000538,-193,-187,left,0.7604271000018343,8,99,left,0.6703723999671638,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.719678100082,1069.719678100082,1069.719678100082,1069.719678100082,1069.719678100082,-193,-188,left,0.39316420000977814,8,99,left,0.30449140002019703,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.1212133000372,1070.1212133000372,1070.1212133000372,1070.1212133000372,1070.1212133000372,-193,-189,left,0.34339860000181943,8,99,left,0.26374399999622256,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.4709085000213,1070.4709085000213,1070.4709085000213,1070.4709085000213,1070.4709085000213,-193,-190,left,0.3429492999566719,8,99,left,0.2542357000056654,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.8209511000896,1070.8209511000896,1070.8209511000896,1070.8209511000896,1070.8209511000896,-193,-190,return,0.5767190000042319,9,1,return,0.48510199994780123,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,7,5,4,-4,-3,24,,test_exp,11,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/24.png,24,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.354582100059,1072.4325739000924,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,8,0,7,-5,-1,12,,test_exp,12,,72,train_2D_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.4325739000924,1072.4325739000924,1072.4325739000924,1072.4325739000924,1072.4325739000924,-194,-190,down,1.6423731999238953,9,99,down,1.5311363999499008,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,8,0,7,-5,-1,12,,test_exp,12,,72,train_2D_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.15999999999999998,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.0587221999886,1074.0587221999886,1074.0587221999886,1074.0587221999886,1074.0587221999886,-194,-191,left,0.42651360004674643,9,99,left,0.3480064000468701,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,8,0,7,-5,-1,12,,test_exp,12,,72,train_2D_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.07999999999999997,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.491951300064,1074.491951300064,1074.491951300064,1074.491951300064,1074.491951300064,-194,-192,left,0.32653409999329597,9,99,left,0.23485820007044822,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,8,0,7,-5,-1,12,,test_exp,12,,72,train_2D_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-2.7755575615628914e-17,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.8262694000732,1074.8262694000732,1074.8262694000732,1074.8262694000732,1074.8262694000732,-194,-193,left,0.2760794000932947,9,99,left,0.19757889991160482,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,8,0,7,-5,-1,12,,test_exp,12,,72,train_2D_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.08000000000000003,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.1094164000824,1075.1094164000824,1075.1094164000824,1075.1094164000824,1075.1094164000824,-194,-194,left,0.3265753999585286,9,99,left,0.24057179992087185,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,8,0,7,-5,-1,12,,test_exp,12,,72,train_2D_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.16000000000000003,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.4427373000653,1075.4427373000653,1075.4427373000653,1075.4427373000653,1075.4427373000653,-194,-195,left,0.3093507000012323,9,99,left,0.22476820007432252,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,8,0,7,-5,-1,12,,test_exp,12,,72,train_2D_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.16000000000000003,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.763013400021,1075.763013400021,1075.763013400021,1075.763013400021,1075.763013400021,-194,-195,return,1.6779068000614643,10,1,return,1.5867454999824986,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,8,0,7,-5,-1,12,,test_exp,12,,72,train_2D_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,12,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.3930869000033,1078.446430400014,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
